Step,harvest_original_cbam_causal - SW_ep_rew_total,harvest_original_cbam_causal - SW_ep_rew_total__MIN,harvest_original_cbam_causal - SW_ep_rew_total__MAX
12736000,665.6970897391415747,673.3546259971503787,624.9995732472511918
12800000,662.6659603686399578,618.1076202707567973,618.7396103977915800
12864000,655.4330542155956891,660.5660554831333684,621.5043033118114408
12928000,631.2880906448035603,631.3120950871932564,630.3538575602008223
12992000,649.5428709360126049,651.1518387337957847,646.8793882136973252
13056000,655.1460349429976304,654.4433741164199319,620.7403367524348141
13120000,663.3166117560780322,623.0907927540143874,662.2642718429343631
13184000,624.4823268245825147,623.8943431267009601,668.2679708173004656
13248000,620.0768405492810871,628.4815227302476615,624.5052956527788410
13312000,650.6406732242669477,611.4580644928684023,610.0575943042327935
13376000,651.7451488106017905,613.4451968557621058,649.6675914747074785
13440000,650.9153352447971201,649.7375081827423173,650.4219186931550212
13504000,607.5213630315631690,646.0588203804200020,607.0525176915557495
13568000,611.4977132188425912,604.5471585234380427,650.6126205577501196
13632000,622.4761566144460403,622.6497999909919372,621.7536808312801213
13696000,611.9781300277295486,607.5325421610086778,610.1425244616615373
13760000,615.3754716845731991,640.2589666653155973,639.8650185686046825
13824000,626.9518083543157445,625.1558521063695935,664.0001197999280294
13888000,618.0069475551123332,660.2999268579991394,615.3519870389243351
13952000,606.1684013575918470,658.6813233761680522,659.9101614616604365
14016000,611.4792826553422174,610.6034431238158504,613.0538959475057936
14080000,657.5482403370682505,621.6935223172988572,648.1648566786458332
14144000,656.7225511661106339,660.8373462170410448,654.8825313350719171
14208000,618.8461521838397630,612.3691369091188790,659.7695020622610400
14272000,650.2269572030164682,612.2826199538046694,651.9353397475235852
14336000,659.3766313986367322,630.3587668914143478,627.6973418311329169
14400000,647.2924698726959605,671.4600043170898971,646.2710545075905202
14464000,679.0348774523857855,677.6475021082958392,680.8640383257578605
14528000,635.0819707984950355,635.1183912034467767,655.6863731379505680
14592000,609.3609726701220097,615.4965849130715014,612.7143590131881865
14656000,607.2611234069476041,651.3552973294167714,611.3723706966643476
14720000,656.1585952701046836,653.7490254078225007,611.9655156347918137
14784000,648.1165348831715391,610.2902627349552631,641.4106119049556582
14848000,612.4555075838952689,657.5643283070812686,613.1499892811001473
14912000,629.6123324845126490,651.4860023135106530,629.6733476204303770
14976000,651.1702350965130108,650.4019915847322864,651.2532511493191123
15040000,618.3091686274049152,619.1877208721697343,620.6270823334855322
15104000,624.0610058083121885,660.6917520981384087,623.5569260089027921
15168000,616.6168195179470786,616.8415907675056360,621.8829052486960336
15232000,659.5612114789704492,659.4570900861011751,659.1618709120978110
15296000,623.9677259420050177,627.3859212648047787,633.4380816537860710
15360000,654.8492093177251263,654.3944791054692587,617.8404032689325049
15424000,608.3854384754531566,645.7480561979908771,649.6383680060556571
15488000,617.0714326888876258,656.3662369984095903,655.0855395831150645
15552000,660.7493499801721555,615.6735065545359475,661.0848114932485942
15616000,613.0850182463825604,611.5867497013668981,652.5448436873322180
15680000,613.0481697726912671,658.6179843640848048,607.7728184213719942
15744000,647.5233460105823724,646.7392723151790506,648.2476090874476995
15808000,611.1450502117568249,645.6493121495998366,607.2245660258482758
15872000,601.9810891986211345,607.4359375104603487,602.2038413567127009
15936000,636.7579029328712750,606.1899874908128822,606.1587472519913717
16000000,646.3295598294214415,607.3973341117155087,603.8620034949904039
16064000,652.3957174738322919,607.2454830337255771,608.4712173991161990
16128000,618.7473297922171014,658.8890427013318458,618.9577200597857427
16192000,619.4463232709131262,619.9137455743884857,619.5124014301700299
16256000,656.9314178090594396,656.9421261589427559,619.2009727483298320
16320000,619.8284281958236761,661.1002470161221254,624.2622194694424707
16384000,617.7750603389625894,615.9228295360350103,644.3837081822791788
16448000,644.0899538011766481,618.1055530199807890,643.9802923759999658
16512000,615.5260247566426415,615.3407881191478737,619.7180327853492372
16576000,645.0026133727295701,648.5596489563041587,644.9222823944639913
16640000,652.7875369040920077,651.3283536160814720,609.9736219319057682
16704000,605.8002977261894557,606.6672816174873333,607.5492604056551045
16768000,655.0797743078986741,616.4382804068696942,608.9759007040033794
16832000,602.7433371191868900,650.3560529909309480,647.7442369413918186
16896000,611.5982284393974169,615.8207164376118499,654.1103744903778079
16960000,624.0195717551222288,652.0179285201506900,659.9004258472868969
17024000,621.5553439203050630,621.5220520979958110,647.0792918733009174
17088000,656.5978908566950167,629.1685069488283943,655.6398851629081719
17152000,662.0680527819150711,662.0794279490279450,662.0839728211810780
17216000,650.0482321430561115,651.5668266972483025,610.1636767093059461
17280000,659.6758172325957048,617.7853318266433007,617.3640000804529109
17344000,656.0498071311892545,614.0092801528178370,649.3057844679746040
17408000,613.3082307995124438,640.8242598066393612,614.2445500410526620
17472000,600.9602080407139510,638.1893473122173646,633.4563717701904579
17536000,659.2792541723761133,628.6402430840596480,656.9922169880550200
17600000,652.4885867091277305,654.3798618537725815,653.2793364355155745
17664000,620.9279747681546269,621.5894301364660350,625.7887844733231759
17728000,612.8125986518176660,645.5028059947734391,648.2937284116904948
17792000,605.7270327815722339,657.3745229321011720,647.8121229713356115
17856000,605.9097903773833877,597.9693386027757924,598.4184068240613215
17920000,653.8985767822603066,627.0530657546536304,615.7771029838530694
17984000,661.2860870166090308,658.9198809374770462,618.2099663989040437
18048000,617.2063217841678124,647.7627236760508822,614.4603520572891284
18112000,661.1341938411235333,614.0660791319514829,663.0903347901361258
18176000,662.8064686053248806,663.9818715571810799,663.3332857738855637
18240000,626.0207627371942181,625.6437529563446560,625.6269719723311482
18304000,627.4049540213848104,668.0638268183839727,627.0313249199889469
18368000,612.1245783337949433,666.9201185959682334,626.7977176188018120
18432000,617.3028957757811668,614.9208382679914848,658.0480483838597365
18496000,649.4536895060929282,651.6158021049077433,648.4938209507856754
18560000,652.1515563713660413,650.2922292096565116,651.7212613898763038
18624000,664.8983910250373128,662.5226713488733594,660.0056694132354096
18688000,657.0945974126668716,656.6250239301591591,625.8784759197711765
18752000,617.7589891424942152,616.6753644970110599,655.3390975149025053
18816000,639.3780555896116766,617.7755411081900547,617.0428370310539776
18880000,599.4687703961805028,632.5832386460583621,633.9427813366293094
18944000,606.7397009161601318,652.0263765234860784,649.5130622108003990
19008000,663.9842005923197803,670.8463422597172894,667.4853427092566562
19072000,624.5818345825100550,623.2165076793971821,648.1665439678712346
19136000,660.3757932052319575,656.3598941928632939,617.0580946446693815
19200000,648.4754639076937792,618.8977555538939441,646.3443769980792695
19264000,636.8830711620458942,602.5051379962210376,638.9945897122652241
19328000,647.6114438916722520,616.7008898067911105,616.5768707095350010
19392000,618.1045968884455988,658.9692566652358892,659.9155585344959718
19456000,643.6762004455225679,616.7385155952914602,642.4050369364872495
19520000,613.1781044894221395,611.6617394496228144,607.4514836591673657
19584000,668.7722793214926469,668.4926594256526187,633.1950506166608648
19648000,674.3807405598349760,636.5707685408455063,674.3867292587871134
19712000,600.7094566949485852,601.8383970109858865,645.6813133894729617
19776000,608.2189267613766788,605.8879257152248101,606.4236310254267437
19840000,606.4636836612081652,649.9376068384019618,648.6359456071958220
19904000,609.3544503066840434,606.6670542712548695,606.8575075322149814
19968000,649.0109384660370324,653.8176209962306302,605.4541881633247158
20032000,660.5781537810416921,617.3753195981423687,617.4791702305938088
