Step,harvest_original_cbam_causal - SW_ep_rew_total,harvest_original_cbam_causal - SW_ep_rew_total__MIN,harvest_original_cbam_causal - SW_ep_rew_total__MAX
2944000,627.0281257085382549,626.8583144418046231,615.3066740557068215
3008000,622.0301901661467809,633.1260971646503322,633.2675226979323497
3072000,610.0984000510367196,610.1471379149733139,599.4427959032973376
3136000,598.9319377886962457,610.0671944524615355,598.9351407197385697
3200000,624.5427360260333671,624.3444111119765694,636.6971970809689765
3264000,628.2515169314295918,628.0759148548635267,615.5733517287883387
3328000,622.2565880868955901,622.5265392774008433,610.2619498082611926
3392000,609.9356669969874929,621.7769927042293148,621.8332913556756694
3456000,629.3028223208056033,618.7043538660169588,629.4696156404532985
3520000,634.1259066266215996,634.1081720738243348,623.0869493090522155
3584000,632.4374334789320073,621.5109622841414421,632.9818542743997796
3648000,632.7981037662311792,632.3426211358838600,632.3293445257289704
3712000,626.6428041463288992,639.0103252187574299,626.2906194344095638
3776000,617.3217673850836036,605.8069053559084978,617.7825744667169374
3840000,608.9127185762587260,621.1932732230746979,608.7681132229715786
3904000,619.4066607257490205,619.3838522264459243,619.4273702875196932
3968000,629.8963787838573580,629.3060935330970551,629.4097592363140166
4032000,630.8939207851569790,630.9632139869431739,631.0487987980043272
4096000,638.3217073692956092,637.9557840874390422,625.7503678306859456
4160000,622.9162978731128533,623.2661883656795681,611.2119004352557567
4224000,620.5235287609640409,608.2671180494296550,609.1051346981677170
4288000,621.5989997826237641,631.9713997939237515,621.5970782898414200
4352000,623.8787389216902284,624.4879612369805955,623.5668688370718655
4416000,636.5458714104644287,636.3205623141449223,625.0479079667693441
4480000,622.7916104810582283,622.9194520210189694,610.8474372468449474
4544000,607.6608185351220754,607.3795069237229427,619.1537618324326786
4608000,619.6227843539830928,619.6444496720577035,619.6651184749225649
4672000,621.9595962642175664,610.5503955369837286,622.0794810833233441
4736000,619.1095943644392037,606.8538415709136871,607.3827738166884274
4800000,623.4593554942335913,611.9067302714796597,611.0330394215861816
4864000,639.8230631274759617,629.0650382730071897,639.8596292729714605
4928000,634.2815397916440361,634.2686754658914197,622.2927910238446430
4992000,629.6444935425148515,629.1296462277438195,628.7067912568923020
5056000,625.5821772973592942,625.0983560790144793,625.5666283195799906
5120000,617.7784990110044419,618.0822838300449575,617.8548219618332951
5184000,631.3628907279324949,642.9051844372827418,630.7992439243139415
5248000,654.7321453483315281,642.2179682501662228,642.2795975344417911
5312000,636.8975648068033024,637.0546427737012891,648.9704232130715127
5376000,637.2544599951397686,637.1719659536526024,624.5631818851460366
5440000,653.4822010640973531,654.5278787643073883,642.4568190579777820
5504000,649.5832513508851207,649.5834552606896750,638.8537400970189992
5568000,641.1661564940939115,641.1272926067243816,641.2429650955285751
5632000,638.2440088542596186,626.2544163531981667,625.9204055948338237
5696000,645.4799585752242592,645.8623319911375802,633.4321863362451950
5760000,642.1221683018867452,641.9822587681309187,641.9360984748389001
5824000,633.1747344053559345,633.0002046798623496,620.9966179382219025
5888000,620.3977812371040272,620.4203632372699531,620.5193688778479100
5952000,643.7580413266848609,632.3435726597390385,631.2830974995358702
6016000,635.0138299290305213,634.2737562222724819,634.6611438600813244
6080000,643.8961933464869389,656.0983930579986918,644.6159990489842357
6144000,642.2011928803807450,653.9912566570726540,642.3701252949513218
6208000,641.2916115982709471,629.8550699669981441,641.2641634647141018
6272000,642.3257437215071377,642.1404133064988855,631.2707690174486288
6336000,641.6019419751651185,641.6950720690113030,631.0186494337541490
6400000,640.8660466274293412,640.7862315044191064,629.7612508280425345
6464000,648.3898259370955657,647.9755054128306710,648.7052863541285888
6528000,648.3161382405910445,648.2261745432917905,635.3175619015552229
6592000,632.1093051742769831,643.6897694610814824,643.6023623687932513
6656000,629.9744746373356747,629.6167017338158303,641.3766320504981877
6720000,638.2029677400447554,627.9334396499326658,627.9452263562958478
6784000,623.4889785888400411,623.0611004086943012,634.7246606420696935
6848000,621.4966419730137659,621.5701187415320419,621.0191761916046289
6912000,632.2668017211502729,632.6807426911017274,645.2482843884259864
6976000,632.3018062672110773,644.0121853683472182,644.3100958619413632
7040000,638.3633956633780144,649.4332518609098770,638.3697750243155724
7104000,648.4301506273762925,637.7636891845716036,637.9869104454816124
7168000,655.8047128174160889,644.2190355956737449,655.8472160179808270
7232000,640.2267265411871904,640.3460559245758077,652.4561712693874824
7296000,656.2072184293501778,655.7546064240787018,644.4560663494853543
7360000,652.6390838831621295,653.1071749266536699,652.8372850516541348
7424000,649.0644407550064443,649.1220357124532256,648.9939879760196391
7488000,665.2640793839512980,652.5531906212372633,652.7729879222582667
7552000,633.5099790123783805,633.5090675759720398,645.3008602519801116
7616000,627.1916171859301130,627.1607072849718634,627.1656401630746132
7680000,634.7019134377219416,646.8960905021571079,645.8425910065467406
7744000,637.6470942269080524,650.1221600346838159,637.2892595532708810
7808000,649.0733352123678515,638.3322235475891375,648.8688545725400445
7872000,635.9682619316104137,648.5562469917153976,636.5244150281246220
7936000,645.7286257203514879,645.7429243323559831,645.6400225684108136
8000000,631.7762608396427595,632.1963690927148036,619.0533880319032960
8064000,643.9922653498068712,631.2104379291150735,643.3991571283011126
8128000,650.6687110414919744,650.6658791421189107,650.6770311592678127
8192000,636.3422619397620110,636.1491517848418198,635.2813271672623614
8256000,655.6903396950858678,655.6802113857587528,644.1604152990302055
8320000,636.9318968042387041,649.0314424436162426,637.2561215159707899
8384000,646.2943675765161515,634.5194579427432018,646.3453026388228864
8448000,653.9192532640195168,642.5143344646708101,653.8953237081938141
8512000,638.4908625496196919,650.7452515754612250,650.5777565523457042
8576000,641.9156972935918475,630.8879174522656967,630.9407385978746561
8640000,639.8565547859170692,628.6009555328314491,628.0514843643347831
8704000,641.6458755803882923,652.5683810442862978,641.5797621429854871
8768000,656.9658092609229243,656.4575874338634094,656.0842673289466802
8832000,662.0380615084749252,673.8404002543674096,673.5437562473923663
8896000,652.4713160075393716,642.2231735541356556,640.9881156182319728
8960000,628.1447254812675283,640.2524607608966107,640.6800896043188231
9024000,635.8348712231381796,635.7322629526074707,624.5889708367419644
9088000,627.0897528099515057,626.9720940036717138,627.0700468397257055
9152000,631.0407785256702482,631.0286241801644564,630.6250437681487711
9216000,630.7535491316425578,631.1147117680895917,630.9558398504543675
9280000,625.7847348941166956,626.0896632738389371,626.1927192498465047
9344000,644.4751793928372763,633.0235134512595323,633.1261251840419391
9408000,643.2413932910328640,643.2425201795969087,631.0628052865937434
9472000,636.0655403863415813,635.8046990694576834,635.5463567109220548
9536000,662.9106831195203995,651.0102791493042105,650.8410494268661068
9600000,648.4446322599881114,648.3373123324957987,648.3621026679984425
9664000,648.4108831806800026,636.8066326780293593,648.5296303484605005
9728000,647.6657495552534556,647.4976902503028668,647.6038381875354162
9792000,655.3656498647197850,643.0499869494371978,654.9083580472668018
9856000,651.0027713614417735,638.9544346979035936,639.0320042680909864
9920000,636.7132846745139432,626.3518060307504811,625.3131075528882548
9984000,644.0916011611731165,632.0038887886435077,631.8897702843903517
10048000,638.9910039123860770,638.8118118195933448,650.6704608977767066
10112000,625.9503574541211037,637.9181398998492796,638.0195387254570960
10176000,630.5697509471150397,643.8497817705274429,643.1500692011193223
10240000,641.2744774091863746,641.4589378683592713,629.1480480471650480
10304000,656.0401694900253915,656.1202991209561333,655.8451353881766863
10368000,646.3572795325439984,657.9658474208708867,657.9413013705963067
10432000,649.0033675185383117,648.9021757797207783,648.9866463890515433
10496000,656.2675974621387240,643.3951898803092035,656.1891433092179113
10560000,633.8044531413477216,646.1304250796218867,646.2737827976144445
10624000,624.9489337698219060,624.9943689438418915,636.8950620603153538
10688000,629.6557107166009928,642.0179565640941064,641.9245173383618521
10752000,633.6251818276938366,621.6352760332108573,634.0007418579012892
10816000,625.2239818435006100,624.6408418924313537,635.8013393487178746
10880000,642.9427803392291025,642.9523068136203392,642.9506064284464628
10944000,637.8463629761455422,649.4548823029613231,649.6660918647195331
11008000,647.9805757256829111,635.9280558953784066,648.6153375528016340
11072000,637.2924828534538619,637.2922325744822274,637.2132735481420696
11136000,641.3472593303349640,641.6441457529530226,630.1581921440365477
11200000,628.7454069709979194,617.6064188607938377,617.7069603089503289
11264000,636.5457578936462824,636.9808179919683653,624.1875287463680024
11328000,627.3919936582044556,638.8526743873233045,638.9515256737470281
11392000,637.6219095972921878,625.7744321495563327,637.4349137672202232
11456000,634.1237496777396245,621.8494864685694665,621.7467909317566637
11520000,648.0698087873760187,636.2886540974265017,647.9675755246166773
11584000,636.8958194097117484,649.3214219673704974,636.8029419963421560
11648000,648.8930785733502944,648.6572489370134917,648.6398045644262993
11712000,648.6793083311672490,648.3147432533909296,648.0226658337893468
11776000,639.4777584645751176,639.0865274092399204,627.0320506083726286
11840000,621.3192502729182252,632.9626061128807351,633.4807020249230618
11904000,629.0518340503953141,640.6822651934226087,628.9404158054192067
11968000,627.8028905591127113,627.9789477078893469,639.3086183605207680
12032000,645.5250909973692615,646.1184789608510073,645.5306369456836819
12096000,628.0561053219119003,640.3879081931535211,641.2048152345595327
12160000,612.5101144945759870,612.1074393701641156,623.8990333172818055
12224000,634.3736843130515126,634.5440149216556165,622.0887124511228876
12288000,636.6843568097865500,636.2799606841895184,636.2408882444829032
12352000,635.5450384627537233,635.5358305596454329,635.5915431727404439
12416000,636.6517475495015788,647.4634188888679773,636.6820277150507081
12480000,652.4599697531829179,652.2834081016713981,641.1928528264368197
12544000,641.8538568754546532,630.6569910444318339,642.3458554722055851
12608000,642.2012964421641072,654.3840160728002502,642.1921851898223395
12672000,657.7130086070731068,646.0635773322795785,657.5328987139736228
12736000,654.5813107419490962,642.3635757757675719,642.6077712076366879
12800000,631.9506061075920798,631.8287780290057754,644.5212278919892697
12864000,645.5685873011054809,634.3745012114850397,634.1255957991543255
12928000,656.0162943521735315,644.7316260454600751,644.4448508923516101
12992000,627.4957063461209827,627.5041800398352052,639.3866077682492914
13056000,631.6250149143827457,631.5000618084518464,643.6525983406684190
13120000,641.2343140603542224,652.6317476406732112,652.8753754940163390
13184000,651.3474308485975826,639.7793192103328010,652.1004854332161358
13248000,650.3627171113664645,649.9338593961193737,638.4988042030367978
13312000,624.2849832565196948,624.2327309277330869,637.0708487615162312
13376000,639.1873937291667289,639.9062202956539522,639.2157586953323971
13440000,626.1538706059881179,637.5652635776126544,637.5650792829464990
13504000,632.8023565197256630,632.8926270854916538,632.8897025761070836
13568000,635.1442799563719745,623.0594676684795559,634.6840705487629748
13632000,648.4608517957836966,648.3091895371301234,648.2029825694603460
13696000,626.5768216051519630,637.8251515760078973,626.4689406781060370
13760000,633.3133369939178010,634.0569855401657833,634.4079700917362743
13824000,639.2351271634780687,639.4002329451150217,639.5418598526995311
13888000,632.5549253078651191,643.7626333564013521,632.8646845205568070
13952000,626.5806560562156164,638.6966347911391040,626.5831890747546140
14016000,641.9876442875552129,642.2702977004438480,642.0249171622538142
14080000,629.0474369426626708,640.3929154073487098,628.6104985622425829
14144000,629.6067402880132704,629.5439360766795289,629.5638766424004871
14208000,643.7925905710726511,644.0678428170484722,632.1311133464637351
14272000,639.2792052966775600,639.2529303328878996,638.8707780199164290
14336000,649.3224248984461155,637.9428066550900667,638.0932106128369696
14400000,653.6267389476995504,664.8513918334023174,653.5762364627614716
14464000,650.1940018970096844,662.5470949470141022,650.1069744674347248
14528000,639.4610839681649850,639.5878721022589843,639.5759481740122965
14592000,624.4083888202866319,634.8474584202809865,634.9656281301836316
14656000,624.9117860414620509,624.8526326630531003,636.5731977762114866
14720000,628.4201385822553902,628.4801616152724364,640.8334906394160271
14784000,633.0465536621616138,620.1855110719369577,619.9233870633787546
14848000,631.0075680437814754,642.0363013474977834,630.9708249825288249
14912000,633.6589034107773841,646.3919036385610752,634.2811013784109946
14976000,626.3519880007305574,626.2533223540386871,626.0623424595989945
15040000,643.5899772868758646,643.6916219817625233,643.1800507311471620
15104000,647.8719235352797341,647.5544492260053175,647.9977086386013525
15168000,635.9339928003563500,648.0457256590165116,636.4762666939416249
15232000,651.7843602599969017,652.3104766313290384,640.5961639114868831
15296000,644.2602622872559550,655.4723471628091147,644.3820906713737031
15360000,641.2630369850525085,630.8030531292340584,630.8433424718497236
15424000,624.9570845181311824,636.9906007506825745,637.2247041777742425
15488000,630.8409375759216573,630.6838950737960658,630.9308051752724396
15552000,643.8912908965405677,643.9115838203156272,632.0963879704088413
15616000,626.0846063407039992,625.7818970284756688,638.2838039474701191
15680000,639.0863082492570584,639.5856900436326669,639.6013750317946460
15744000,627.7369419664362340,639.9038601745805863,639.8776897421613512
15808000,633.4814792243485044,633.7854599873911638,623.1465718852028886
15872000,628.3244747917126460,628.4304290565569318,615.9614044021025165
15936000,615.7987697113345575,626.9637201935158828,615.7978724220962476
16000000,620.6389345148002121,631.9709312731635009,631.7951512315946729
16064000,625.2963281538623050,637.2402018178206617,625.2941871101960487
16128000,644.2912941689984336,643.9340597147447625,644.3302366157463439
16192000,639.9091903241824184,639.9734258137887082,627.3192571611597259
16256000,644.3131937706502868,632.6714627751188118,632.4343284865929036
16320000,634.8555927009576862,645.5258666397128309,634.8066115176958419
16384000,636.9903839269588843,637.0680970313195530,636.7177006720299914
16448000,625.6894122951644022,636.4536496976751323,625.9497978060463765
16512000,638.2518913961212093,627.3651598060326933,638.6657684068781009
16576000,631.7395579555667382,619.1319930377381979,618.8024465764755178
16640000,637.4120769559792734,624.8920277053805421,638.3234337576063808
16704000,631.1896777048950753,620.1041244661818155,620.1167118721248244
16768000,636.3074758634594446,624.2814428125934683,636.4056940308663570
16832000,633.0826840256075911,633.2625559392760124,633.4004132713216677
16896000,627.3955365086035272,637.9906572617230722,626.7713506027477024
16960000,642.3669408435528112,629.8695015493698293,642.2873003714187234
17024000,639.5206433733443419,640.4226299299788252,628.3138608026160910
17088000,648.6587544899388149,636.9163748738059212,636.8407057861630847
17152000,654.0232435809090248,653.7941357989368498,653.7966758057610832
17216000,625.2935593689130656,637.2783770344793766,638.7368582966009853
17280000,631.5451848040713685,643.4451047531102859,643.5666246172103229
17344000,626.5439315420094317,638.5545151132220099,638.5304134906118634
17408000,633.8692296345850536,633.7410793151681219,633.5720261155926210
17472000,608.8738412420177610,620.5538578115975952,620.5477670190371100
17536000,648.5512093362443693,637.4712720656903002,637.4797776636125946
17600000,630.7268337301338761,641.7756468100317306,641.7795256170543325
17664000,631.4765758835442284,643.5626276687615928,643.5220356116786888
17728000,625.1051347714092117,625.0460856378607559,636.2228494391730464
17792000,623.6325905272952923,635.2228221336509932,623.3156733415066810
17856000,628.4657449519557986,615.9328872133305595,628.7495537907718699
17920000,632.9634230628120122,632.7590246253301984,633.1408519363133109
17984000,635.1317375006116208,647.9069613008347233,646.9491243085118413
18048000,625.7941991948455325,626.1280489859982481,625.9778121015401666
18112000,630.0051096983928574,629.9651304483531931,629.9812157272543800
18176000,639.1747856942840826,651.7136095593992877,639.2868939601008833
18240000,650.4623709592655132,637.9733791591002046,637.9310625831443531
18304000,640.3539266770299037,640.2185673026208406,653.7060096790894477
18368000,644.9085464272467334,644.9649222647054785,645.1212945004313042
18432000,644.8474616938500503,644.8183617838834607,633.5356057032958006
18496000,630.4905088605910350,630.4298775722855908,630.4354187776101526
18560000,639.3100148247218613,639.7265353145069184,639.0942489346026605
18624000,651.8375707869170128,640.7376836614358808,651.9360780168105975
18688000,634.9267052372705393,646.2934118192738424,634.3093788349242459
18752000,641.8014968076289506,641.5843259458536068,630.8228962025301598
18816000,634.3326831477119185,634.6498558425863621,634.5121834889984029
18880000,621.1846576770864203,611.0861251639353213,611.1050329139964106
18944000,636.8023719903043229,636.9392305225775317,624.5807251170399468
19008000,639.2316237628864428,639.3838218996144178,649.7937818512920103
19072000,641.8231670855507218,641.9103928299469999,641.8955437477777650
19136000,642.7735101257603674,629.7523412603150064,642.9733052809525589
19200000,627.0880915671762068,626.8824483240925929,626.9013645103701720
19264000,613.9578244692959288,614.6688853664677481,625.5801177507502189
19328000,625.4661154717442741,626.5881454038991478,626.2787425235442242
19392000,633.9957355846688642,644.8047352058740671,633.0086599117917103
19456000,634.7605170703328668,622.6440603578397486,623.4518261374531676
19520000,628.9488821595617765,640.9657449040583970,629.1108931064502485
19584000,657.1449400716112450,657.6012848195057359,657.5608919851762266
19648000,649.2011425461155341,649.3556221565495434,649.2352777912524289
19712000,631.9831962612287271,620.0191030724461143,620.2997386747474593
19776000,616.9086940479917303,617.0552121873718079,616.6556818660924364
19840000,624.3797119904439796,636.4171923139494993,624.4547129867335116
19904000,638.2223574890196005,626.2245729530296785,638.3236817790713076
19968000,622.1597953719850693,633.9605708499981347,622.7650252732058789
20032000,633.6632297041090851,633.7888857519479870,645.3450449177285009
