Step,harvest_original_cbam_causal - SW_ep_rew_total,harvest_original_cbam_causal - SW_ep_rew_total__MIN,harvest_original_cbam_causal - SW_ep_rew_total__MAX
6720000,627.3868329742040260,627.2639803468430273,627.3379200719022037
6784000,623.0953274369269366,634.7263690539216441,634.6991346807453738
6848000,632.6985260637060264,621.2680617881902663,632.6367824071891164
6912000,644.3348434793487058,644.4702090822017908,644.3168347429930236
6976000,631.9973043422104411,631.9409587258049896,643.9432151443036219
7040000,638.2124491747742923,638.3008273225281073,649.5967617357432573
7104000,648.2965668745995345,638.1293735782513750,648.2780050432098733
7168000,656.1230245129968353,644.1840961841069202,644.1918459259575229
7232000,652.2780195416434026,652.2930019872137564,640.5369550683108173
7296000,655.8902053944237878,644.8517914094406933,644.7173009025316333
7360000,652.5886358505489397,641.8525112711390648,652.6780480427255497
7424000,637.0590417476441871,636.8271764293465367,649.5031291257757857
7488000,652.9067703898939499,652.4388913603446554,652.4782449730702183
7552000,633.7946637766550566,633.7432720942480273,645.1125748257176156
7616000,626.5304416212887872,638.6884834444798571,638.8882273172055193
7680000,634.7001997099863502,634.1469881128501811,646.4192444684865677
7744000,650.5499187546530493,650.0266530661335764,637.7486343805693423
7808000,649.1954343563681959,637.8848697015154130,638.1947672738081110
7872000,637.2805310158805696,637.2809253577221398,637.2940094175422701
7936000,633.2835163003923071,645.6498575878899828,645.7314783549127242
8000000,632.1607280316109154,620.2195148865748706,631.8187686517544535
8064000,631.9790101529727053,632.0262961938088893,643.3603276990129416
8128000,639.1164966263298766,639.0897589708913529,639.0534422202683800
8192000,635.4608898505339312,635.7241173896925375,635.6728676604982411
8256000,655.6766495272684097,644.1691543669761586,655.5978777061541223
8320000,648.2901040725447501,649.5509814288050165,649.5269469690738333
8384000,646.3935209147743990,634.2977993051107433,646.3137115690525434
8448000,654.3601111642454953,654.3184424895727034,654.3147946381378688
8512000,650.7605831196602821,650.8684139571728338,651.1030909224596144
8576000,630.7203730623426736,630.2885271614677549,631.0047965379789048
8640000,628.0444521058852843,641.0652592713960303,627.5430241127592126
8704000,653.6502941055701967,653.7225881640410989,641.5692712068457695
8768000,656.3224468986411466,656.0281653467108072,644.1819763749386993
8832000,661.5725875256628115,674.0601611674682090,661.5728653040354175
8896000,653.1495813643276733,641.3733069025598752,653.1352604455889832
8960000,628.6084988273347562,639.8227645489747601,639.7073168707353261
9024000,635.3293003817076396,623.4914036429280486,624.7551913858198986
9088000,639.2115136205459294,627.2466765176301351,638.6952946482932703
9152000,642.7944633524753044,642.0329017279066193,629.7827108539852361
9216000,631.1885362098145151,631.7439646458947209,631.4438195776486964
9280000,625.9882393398332852,638.5571802722345183,625.4483945112045831
9344000,632.5302844349616862,645.4052988830159165,632.7302825999360039
9408000,642.9995037631723562,643.1322297649296615,643.7575736812683544
9472000,646.8648928277955292,636.0079624112465808,635.9662292704470019
9536000,662.1145673427156453,662.1981173638616838,651.6075045198058433
9600000,648.6833328314852452,661.1833895971993798,661.0019641849618210
9664000,636.8429448508550195,648.3509754186991358,636.8479934375864104
9728000,647.4080215293768106,636.1722436021266276,636.2063904262541882
9792000,655.5763654351204650,655.6185985802117102,643.2693943753787380
9856000,639.8716122561673956,650.1596999542535968,650.0665772960468303
9920000,626.0026128453821457,637.6739980669251509,625.9082438272237141
9984000,644.8371150192178902,631.8185395987957236,644.5430286478572270
10048000,638.0575618725067670,650.3274970556801691,638.0805917832909699
10112000,626.6807846990699318,626.6811242287307095,638.5575695172867654
10176000,631.4865413418223170,631.8009216313265597,631.5540181884394997
10240000,629.4081577793720044,629.3815111752045368,629.3995107858236224
10304000,643.2857528366810129,655.0148076961232846,643.9509290049951460
10368000,658.2427655730731431,646.2323585466820077,646.2625434708853618
10432000,637.4084444451045783,637.4561427148552184,649.1824865899236556
10496000,656.2333896058124765,656.4572112030360813,656.1462066591259372
10560000,645.8099599840033989,634.3742504167216794,645.4639126048058415
10624000,624.9773419094210567,636.4779125181614745,624.6727586859809662
10688000,630.4237448952416116,630.4353220226415715,630.4405056472241995
10752000,633.7620184344616519,633.8479537684884235,634.2583957509508537
10816000,636.8192352199421293,623.8845561163636830,624.1324082176736283
10880000,642.8312749054039159,632.1264096747917165,632.3898616284295713
10944000,637.8573881434134591,637.6266848729226240,637.8084548699732750
11008000,648.4529376766198538,636.4826433834451791,648.4872430800187431
11072000,637.7123846077450935,649.2659595317389858,637.2124901573774878
11136000,641.3647458015674374,630.0518794478307427,641.1404990608157277
11200000,617.4277822605101846,628.8902277697391128,617.1310220795062378
11264000,636.5749783793876304,636.5981330615144316,636.5959304056970041
11328000,627.4867022198753830,627.8520772216022579,638.4246984990022611
11392000,625.6335444768361640,637.3298728962009818,626.0499226984809411
11456000,634.0210261691227061,622.2951229664508901,633.5521300234676119
11520000,647.6051882559160049,636.8118727222901043,647.5474036965133564
11584000,637.8704832900401698,648.3820334950610231,648.4760066689023006
11648000,636.8706560573607476,636.5936890050192005,636.7703216436483444
11712000,648.8900333714134376,648.6273819419407118,648.4994099489256314
11776000,627.8152272841589365,638.9286002410503897,638.7814636682757055
11840000,633.0694335959094587,621.5805273347567663,621.6717333962077419
11904000,628.4937746486135666,641.0064797288366663,641.0010422282123272
11968000,639.3457581887325887,628.3495199665828750,628.0078373645019383
12032000,645.2703896282000642,657.3665213295892045,657.2876836267842009
12096000,640.7077119901385913,640.3945153039941260,628.5391026108247843
12160000,613.0420979925135043,623.2921596901578596,613.0384261964815096
12224000,633.8474652524582780,633.6918590834200131,622.8642439190651885
12288000,624.4398488591899650,624.6068882629889458,636.1347998674928022
12352000,624.5858262716541276,624.3948027667410088,635.5987854927896024
12416000,647.4635180162165398,636.7788664993286147,637.0504038604245807
12480000,641.1060350477259817,653.8169608364913756,641.3668034282355848
12544000,642.0137920429742735,642.0626835415811229,642.0047161013845880
12608000,642.5640425683219519,654.3000091745982445,654.3066678506256721
12672000,657.8995386394678917,645.9355914746492999,645.9496086374082324
12736000,654.5370666137596345,654.7179824328102313,654.4417815382996650
12800000,644.2358475547193848,643.4695908270134623,644.2993068389165501
12864000,645.5645562470799632,645.5680830918180391,634.0191374885755522
12928000,655.6488553888682418,655.9072385734318686,655.6962172309961261
12992000,639.3775627901579810,627.4827735766242540,627.4446384576708624
13056000,643.1297579834986209,632.0979495728531674,631.1262536528485043
13120000,653.3478100303004794,640.7020897070025285,640.3724152087473840
13184000,640.8019015598647456,639.9956330893987797,651.5836144214401884
13248000,638.9920830441121780,638.8681570220611547,649.6222530622974318
13312000,624.8505391381912659,624.5357901943498291,624.1142445154671350
13376000,639.6571904554548382,627.0145847957403475,627.6605489561158038
13440000,637.4054099002470366,626.5578314201488865,626.1815069197564299
13504000,632.7356204311929559,633.2367113918639916,620.0720093900962411
13568000,623.2164287748529432,634.4773778952486509,623.0201577223746199
13632000,636.5863954275877177,637.0466349762463096,648.7909720573766208
13696000,637.7261950382788882,625.9273135740900216,626.1446042394846927
13760000,633.2321107040693278,621.5242173334377185,633.9913355593280357
13824000,651.7795235524381496,651.6565503684124678,638.7355846465789000
13888000,644.2934823760120935,632.9048154696141637,644.7437508024423778
13952000,638.1527680914651910,638.5003709373752372,638.6603103919779869
14016000,629.6215971269892862,629.5226326156270034,629.8483939964071396
14080000,641.1544230365869907,629.1494877980206866,628.8694853618877687
14144000,640.6311600634220440,640.7986841312671231,628.6130171300853817
14208000,632.4613320504829517,632.3794526854474043,632.5673770283691510
14272000,639.4410845403272106,627.3462363049502528,627.6170968898626370
14336000,649.8187944454523404,649.8540063908014872,649.8289218527499997
14400000,653.3355557449361868,664.8759954836178849,664.9618922130115379
14464000,661.9099125393588565,650.1576148629533236,662.1557701869818402
14528000,650.9453239619695069,639.8411373423831492,650.8608736631986176
14592000,635.6977135472761802,623.0228744591706800,623.5837508747408720
14656000,624.5867683648897355,636.3660065700280484,636.6668169197397447
14720000,629.3914369451035782,628.9391249318184691,629.0618615741211670
14784000,620.8473564889371801,620.6917900321810748,620.7602772234984059
14848000,630.9988202124227428,641.8202795463975008,631.1685177773332498
14912000,634.5553419471777943,634.1794913049744764,646.5071443541615963
14976000,626.4366844941946511,626.5868208200259915,638.2795684456116305
15040000,631.1429380747160849,643.1416895052911968,631.0965844817029620
15104000,648.4839152767524411,648.0695307588389369,647.9926036138710970
15168000,636.3240378721004618,635.6292866433958579,647.7065468664969785
15232000,651.9113636953588866,651.8876826260132020,652.0989352535299304
15296000,643.0652136235617036,644.5715267913379876,655.9178719782479448
15360000,641.7852329570932852,630.3322415151926634,630.2493368905463740
15424000,625.2201808622578483,636.9320973381134081,625.1468008500056612
15488000,642.5343959566467902,641.9004856124049638,630.5163263467858314
15552000,632.0238072898356450,643.9850549520980394,632.2311819186876392
15616000,638.0004203494621606,637.5937552158468407,626.4024488357099472
15680000,639.7948201607424608,627.7403104873815209,639.7098423244779042
15744000,639.8605707735210899,639.7742380270450440,627.5951839821899512
15808000,622.4214377848126105,634.1598786728962978,634.1889754094203226
15872000,616.7674005906086450,627.4705112511977632,616.8097882419580174
15936000,626.8524440775341873,614.6373118158888929,615.7476668670807385
16000000,620.3250599634584432,620.5636478513748671,620.1793501251884209
16064000,637.6756922581984099,624.5582208645922719,625.2530233236016102
16128000,645.0335429720737466,631.5263124904620327,644.2402529147253745
16192000,639.4055131503198481,639.5391783866605238,628.1398726917838076
16256000,644.1930663868533884,644.1131548212879352,644.1915908249211498
16320000,645.8621766158211130,633.6052305883648614,646.4631253062342466
16384000,625.2785419602050752,625.5213669608051532,625.1957063505474252
16448000,637.1022939442754023,636.9887286001770690,637.0985223903315955
16512000,638.2833401483694615,639.3179092725872579,627.2176598424504164
16576000,619.6285602248773330,630.8496176398762145,630.2354035424536960
16640000,625.6518945035637671,637.9212239122717847,637.8043222322577321
16704000,619.4001610357322534,632.0890142057099865,619.9306453406051105
16768000,636.4171537589139689,624.3805604830184848,623.9312816926643563
16832000,633.4505186986633589,622.3456840208531275,633.2663058030475440
16896000,626.6327029619410496,626.6291714475821664,638.4809675869240664
16960000,642.2610093453138234,642.2539099155458189,630.4174353983264609
17024000,628.4780575030455338,640.0746138170859467,628.4493008886094003
17088000,637.2050990615540513,648.7042504346744636,636.1862779387130331
17152000,655.1811979710264495,642.1030748268103707,642.0661726497868358
17216000,637.7748377196417096,638.1130521156251234,625.6246637581061805
17280000,643.4640710637471557,630.4516752188169448,643.0452862813870070
17344000,638.3684104000627713,638.2462085591475898,626.6743195404974358
17408000,633.4174465297859342,621.4746509026965668,633.2058476799395521
17472000,620.8193968056007179,620.9118383628015181,609.1288145127562075
17536000,648.3557132650317953,637.5349761291342929,637.2742311577945884
17600000,630.1268021086565341,630.6237328749515427,630.9522999486092658
17664000,643.6293163894536065,643.3723750790528584,643.3466365183934386
17728000,624.5225331460627558,624.4500467784132525,636.7977902259606253
17792000,634.2616382950551497,623.9350832969337262,634.1576891099475688
17856000,616.6497275672905971,616.6191128170779621,616.5879555501227287
17920000,643.7309754829796020,643.7825966109107867,643.8470580445571159
17984000,647.7946388059742731,635.4073249272195199,647.8053384546554980
18048000,626.8669193889118105,626.8833347425667171,637.2390986974166935
18112000,641.9571364934979556,641.4557334286116657,629.4077673990698258
18176000,651.9163632111072957,652.2723304673048688,651.8601488708031866
18240000,650.8887001093420395,638.5010492005076230,650.8817824968829200
18304000,652.6858442945999741,652.5208021271899952,652.6776222995923717
18368000,633.4493583514278043,644.1486271676906199,644.2031135931972585
18432000,633.0652917072616219,644.6442804669646875,645.3918043663170465
18496000,630.8552515470341859,630.6875760698316071,619.0645853000245324
18560000,627.5140153905855414,627.5071577414006470,627.8283086435452560
18624000,640.2312032323341100,640.2134037183634518,652.6307895546390228
18688000,634.2483007681221352,634.5997631090432378,634.1300770375476077
18752000,642.2190123955358558,642.1818415944123899,642.2252062977859168
18816000,634.4510999394821056,622.4288505567178618,622.3951888736261253
18880000,621.8272122716685999,621.8194425221394113,610.4746468779921997
18944000,636.5787973401181716,624.7714164407425415,624.9084526803814015
19008000,638.8320984168753967,650.1237675068605313,650.0902089864996469
19072000,642.8190498808977509,630.8012529776036672,642.0800052237743785
19136000,630.9592391278059722,641.5159397447271203,642.2319513184528432
19200000,638.0200380882561149,638.9201159602165490,638.9849074319794227
19264000,625.4057435179604454,625.0029755469790871,625.2217972947404405
19328000,625.8906391152353308,638.4347041636166296,638.0742393232325185
19392000,644.7432016250752440,634.0369366294191877,634.0274727434800752
19456000,622.9548326269037943,634.9439730422350294,634.9274941658925400
19520000,629.2382065635289337,640.9522530891621273,629.1751223271110121
19584000,656.9233763702308124,645.4263668264520675,645.8380140504154951
19648000,650.2081707805972428,661.0056773790780653,660.7622474211083272
19712000,631.9185771745899274,620.8703875329354105,631.3190037853245258
19776000,617.3317470514579099,627.7473446651483755,627.6456925223246799
19840000,624.5186734199805869,624.4677931353630811,624.4222180495099792
19904000,638.1494487557484945,626.1183492165683901,638.5656683845585349
19968000,621.9930583852561767,622.1394126622006979,634.4179646609508154
20032000,645.6124745220982959,633.9291183387915680,634.0954095293074033
