Step,cleanup_cbamsvo - SW_ep_rew_total,cleanup_cbamsvo - SW_ep_rew_total__MIN,cleanup_cbamsvo - SW_ep_rew_total__MAX
10944000,-651.0004405966083141,-732.5293123303634957,-731.4934803305014839
11008000,-617.3342309027592592,-612.0496421242656879,-612.0207865597303680
11072000,-614.1906499256026564,-543.2875008118053302,-539.3664074888404230
11136000,-647.3539857237394699,-642.7662515789803592,-649.9272688025083653
11200000,-582.2787047923629871,-571.0627995252507390,-484.0744098716075996
11264000,-414.1158363283512927,-417.3948426490513270,-488.0731442932010964
11328000,-373.0272985655038838,-373.7137938451315904,-372.3899461215105475
11392000,-399.5417507491840752,-309.7579273323821667,-309.8198198040382749
11456000,-249.0626585492015295,-329.7396346253497086,-251.1133900915211825
11520000,-270.2339035990241314,-354.6346670337790101,-354.2138571212886973
11584000,-353.0727269841676730,-281.6122976994426494,-281.8529297031340093
11648000,-322.7889307820135514,-327.4429965825174236,-235.1614922742738543
11712000,-283.9979079784873761,-201.4181997208270047,-286.1706113849319308
11776000,-180.6767597415186515,-251.5015833005730599,-176.7963496814293762
11840000,-145.6312876754544732,-146.7949764013549725,-233.9977420655904723
11904000,-216.5132814429585153,-203.4707580245541010,-129.1845887080680200
11968000,-84.5002462693801988,-82.5693981795650416,-170.5231360637332045
12032000,-64.1349557724522299,-150.6227042593666567,-63.3909771946049077
12096000,-56.1770100762327402,-142.1640512848520643,-143.3123534796984018
12160000,-43.1724860892590527,-31.0428969858223809,-41.4275362453563503
12224000,-117.1064983949810312,-24.4320734423130617,-109.5947962554112252
12288000,-20.4425755343636553,-30.7245649869420490,-30.1163474503642021
12352000,-20.7293452490631509,-26.1198029201065225,-97.7163115888737082
12416000,-86.1767353547205062,-11.5670247324975577,-85.0299603081911073
12480000,-82.6408139737120564,-85.1975146932496017,-3.2679238571039093
12544000,-62.9880040302729185,1.8625390612351893,6.3675678733079337
12608000,-66.4952468136003461,-66.5618833220299706,-66.5602812185216663
12672000,-52.9321260026170322,13.3719933085502696,14.0988718851041810
12736000,-60.9637780485388276,-61.2751852414428839,-56.9114056941342028
12800000,23.1995453809172574,-41.6943001526927119,-40.4789117240649290
12864000,-39.4176828292455141,44.6534167683613035,39.7391653647104590
12928000,36.4430868493468694,39.6785175572379032,-27.3844034005227286
12992000,49.4681459824555176,-36.9265568883968029,-42.3121864095919094
13056000,60.9285129348317582,-34.5524415799222737,-39.0552864860318536
13120000,-36.2633362121076530,-41.2154912815797161,-34.8350802250139395
13184000,-39.6908242577318902,58.5416593208191216,51.4288250457768967
13248000,56.0143229495904649,-35.0824838468697351,-23.3658708117930694
13312000,-28.7634176418368206,-28.3575393598426260,61.9534103921185846
13376000,59.0847527449443959,-26.6439529118859681,58.9652296270945584
13440000,62.3185060417642660,60.7194243079579650,60.2932357305221274
13504000,55.3638208247692916,61.8574347890731815,-20.7594460179859936
13568000,59.9582808205040791,-13.1464540023213523,-15.1387031530999678
13632000,-16.5546215346863441,50.8963523249016774,51.1599663556811493
13696000,-11.9187955702157033,-8.7403292453254622,57.9698160153880266
13760000,67.4308088437065720,-18.5804703988173578,-14.0427840487549744
13824000,67.5044853085284728,68.2341880028573939,-13.1672622923924934
13888000,-26.5855706595559695,69.9712644381366857,68.6753904942099211
13952000,61.1983340183693656,-12.3162267010456112,-9.8965012469097111
14016000,-15.9693339191387267,-16.8350890242856579,-15.6601882159949142
14080000,59.5066775115168056,-10.3510712131665166,-8.9637283724835051
14144000,-22.0381511676517583,-19.7643931492720100,70.8621637880049207
14208000,67.9874400158347214,-12.7702185780855260,-12.6582145620401896
14272000,-8.9651232254551694,-3.9707603777979017,-7.4304585284526006
14336000,63.9781795005283982,63.9893233706788180,-6.3459572001251843
14400000,-10.7968772640142987,73.3515431289387720,73.8983006953477286
14464000,72.3903512286528183,-7.7368600245821497,73.2501927148694563
14528000,79.3998558888041970,80.1727707767298057,-4.8783173731134539
14592000,2.3904874631096966,2.4109046303673338,2.4236040398580307
14656000,73.2661020165531340,72.9967844004934534,73.6019298390985170
14720000,76.9460802222086500,-2.8158115718855399,-7.4802668895788358
14784000,74.7922605460786940,74.3475685753644484,70.3936168209467610
14848000,62.4114040644899433,61.3388915006243849,-1.5698706769611945
14912000,73.2085477216557905,-11.0684089501595437,-8.7422321563584013
14976000,-7.7554227593118554,73.6750509885727780,73.3555243185081736
15040000,-4.2251043857920010,77.2672870112856032,-12.9041127294610476
15104000,-4.0183748745299539,64.6446023582360425,66.5670552980621721
15168000,-2.1240326197165089,-10.7326401320997924,-8.3949502879028657
15232000,-13.0140235935083943,68.9891602014750447,68.2215691320568425
15296000,-16.0682936379745307,-13.9345836294351706,-15.5665153905318121
15360000,-10.5275079330811039,60.2593568175465393,-22.1318763144757753
15424000,-6.8922207191654543,-9.3174705258149260,-3.0713845735627281
15488000,-13.4545642409985327,-6.8911440226823188,64.2339055053077601
15552000,-9.1496172629592145,-5.6218192745993889,-12.2668802260956298
15616000,65.4687349535141720,65.4160892760466766,65.5243127172629443
15680000,-6.4353894253886885,-6.4053859490444189,58.9784089134959615
15744000,-20.3731361908880970,80.3904301247913224,80.5009875683834082
15808000,66.9667204787664900,-8.9190497398361828,-8.5125782730032498
15872000,-13.2732654237336796,64.1635116130937320,-9.1704773305230702
15936000,-5.5295793550355654,56.4271489721033532,-5.6568435681362779
16000000,62.1544603614206750,70.1922377202286611,-8.9225566199551665
16064000,-10.8608304462442860,69.6045684016881268,59.6941456705474991
16128000,66.9632459138492209,63.3889817463598746,-7.3919042935904891
16192000,-14.3672350002771978,-14.6093845462864742,-12.8948589782051144
16256000,61.3962185111783469,-21.5333018787256805,64.8753049123877759
16320000,55.1035674214211184,57.1269528790171393,55.8510696523859949
16384000,73.0600177914988933,-20.2146102186935437,-19.7038270772865971
16448000,-10.0782849171467106,-15.2437598276427408,55.5928389458532877
16512000,-26.5270294417705621,77.0753521266881023,-26.8407210203269138
16576000,61.4720444668403871,-11.1143805456276503,60.2851369311410963
16640000,-12.8448291698003985,-11.9160710233499749,61.4821617977360688
16704000,72.3286194955197459,70.0218152626035959,66.8834058559600351
16768000,64.8259189708378614,68.2503460038418268,70.7298296814790746
16832000,-14.7831901047611254,-15.4957770827734116,-13.9952102246947874
16896000,68.9008146523917873,69.0417198654488118,69.3568013601514650
16960000,-22.7414494474938955,-20.6889533892362643,-12.3752828456763098
17024000,67.0141858235344756,-6.9614771524236438,-9.3618411745885872
17088000,-11.8700952920203058,-17.5494877783518817,71.9111001077993421
17152000,-9.6540251566665489,-6.3897789540431305,72.0238445936163032
17216000,-16.9347681803199208,77.9410128942104592,-17.5365050627994918
17280000,-1.7493849850256211,68.1303250102454285,68.1383659703417663
17344000,-7.8175101331925205,73.3972502355662755,71.2757910116999795
17408000,81.9591826297122168,-17.7541643875125530,74.1552248575081308
17472000,70.9419154652085382,-6.5979852472402420,69.8578916707566719
17536000,75.2465553444848183,-18.1461290410211333,78.1383500410328651
17600000,-9.7249076669236203,-12.3080228270979042,76.0774411903881855
17664000,76.2616252991952877,-5.9918088321217233,-11.5041704715531203
17728000,66.4990124082968492,-0.8582069066643427,-3.2749938042244295
17792000,-5.8966687214291511,-6.1701511618627833,74.1585281665149552
17856000,-8.5545913241620468,-9.1654006444492708,77.5789454665012954
17920000,-5.6468678639186223,78.2253332040314433,75.8537394240106977
17984000,75.8326086775096400,79.5443801981447507,-5.6391408755038057
18048000,-0.8793331964463604,-8.9385139528591893,72.4828760666827066
18112000,80.1150697397370095,-11.7173200013163239,84.3782338984231330
18176000,-3.0718865404997402,78.1680058293657112,4.8884544598589841
18240000,7.4989191940064472,76.7943313079483545,10.0769144844170810
18304000,82.6066103907550939,82.8880707177710008,1.4546269024506842
18368000,83.4859219386225675,0.1573746008195656,83.6864689934239152
18432000,-5.1973610466004203,-6.2631057331359656,85.3934154919221839
18496000,10.3018738188097529,85.0019275895946294,11.2306112002286724
18560000,7.5849543508584745,9.6327650032741445,1.2632828171135628
18624000,99.0121171641164324,97.8287694242855395,2.1252840555157135
18688000,6.7213926198112404,13.4104184710713170,94.3021542137915390
18752000,94.2124049993404356,13.9215628391335784,7.3986764170843813
18816000,87.5707924915701170,88.8178822743158491,10.9780447676707524
18880000,5.7557012008159703,14.8571465271837724,87.0893459436208559
18944000,7.3428742342982716,8.8276974332294884,92.6435516894424040
19008000,83.0865923072936994,4.0481592288425148,12.8343425913618674
19072000,11.0515383897587895,97.9168192354080844,97.4451449784674537
19136000,2.3850335046871223,95.0457190600824617,97.3622217255337574
19200000,16.3774986898494603,88.0636495874688592,15.9155525040079411
19264000,105.0643959123837305,105.3093127571440561,8.0521808058150270
19328000,13.4125847224708750,97.5121019149323160,91.6225654229113502
19392000,94.9956376211779912,12.9874088267679610,11.9437209354433307
19456000,13.7466973387878539,99.6804266083508423,100.3758533684551821
19520000,9.9631348603723353,17.6121748035210857,17.2724538709262418
19584000,10.9871509368326556,11.9336719752153471,99.6050197316304065
19648000,97.3535122062822609,17.0491311898643403,17.0477481748024644
19712000,14.6199646455206036,94.7163808641810760,8.6446840464488020
19776000,89.2510370254485963,10.8171737862183903,87.2984387589034441
19840000,5.8696828725646029,6.0939369075901340,6.0335845121566010
19904000,91.1380593786613957,10.6813937479856378,96.7224498285998493
19968000,88.9824374141813763,89.0789743829646454,14.5429885901528522
