Step,cleanup_cbamsvo - SW_ep_rew_total,cleanup_cbamsvo - SW_ep_rew_total__MIN,cleanup_cbamsvo - SW_ep_rew_total__MAX
1792000,-146.4346278942322783,-149.3399412814163156,-241.7764611977704021
1856000,-215.8934881172478697,-216.5489751419108586,-135.4407341208332696
1920000,-173.4085468874644107,-175.0334609986576879,-97.2629067441837947
1984000,-153.3417356897223272,-63.5062353181722514,-66.2819704418941740
2048000,-64.2208759516744863,-143.1727022645250713,-62.4341599313530367
2112000,-34.4583378711513433,-123.1141269748040799,-41.5671158785740715
2176000,-107.0448581657015268,-27.6556324664044197,-105.5857547124887219
2240000,-22.1423303272761629,-113.4180358848102514,-112.4759165726881349
2304000,-115.3863083246182555,-8.2415166469818715,-115.6040413103028044
2368000,-86.0482713240356532,-17.0364000842273384,-87.3827584073720942
2432000,1.2874215403866245,9.0695832308559687,0.5177298619473447
2496000,6.5841308383824924,7.1733652053840160,-75.5660747429525088
2560000,15.0133085623835214,-67.7055345719268189,-67.0849231527004832
2624000,25.2710833692339421,-66.0949105356142610,-66.8818806469195692
2688000,13.8941965711715767,-51.2769147705504835,14.0307390638202349
2752000,33.3527249423543850,39.8681106156156133,38.0922400604117115
2816000,32.7793014410461225,-56.1733027318518197,42.0280920717768112
2880000,-34.2563645341119809,-35.9360903738966471,38.4152971722784002
2944000,-29.1439364363241467,36.1674701486788379,-29.0755566812059953
3008000,-31.2468168905974863,-25.2993730490523063,52.3083446006240464
3072000,-41.2698224099677446,-41.7637560991904451,50.3282250100775101
3136000,-23.6930327630229662,37.8751633371279866,-24.7852362921219331
3200000,-30.1664383087389965,50.1116733559054950,51.6581419487373736
3264000,-32.6367712871795206,52.9948010194283583,-33.1635370120709965
3328000,51.4451992693756281,-19.0610828411499682,47.1646034227210293
3392000,-20.9173692662592003,-21.1482269071024405,-21.0068361069750154
3456000,59.1981013577368671,63.3052793888610310,-26.2919945674971771
3520000,63.9814286998804533,57.5815848617133597,62.7042398710697100
3584000,58.0596107346358465,59.9801151453195018,-25.1683260673371905
3648000,-24.0754146829840323,63.8221877969142071,64.8225986820798852
3712000,66.4604717612326112,-15.7157521824854385,68.9534162387826370
3776000,-14.9111087475033486,68.9253031521117521,-14.8988478107063926
3840000,69.3323689586236327,69.3974427481862080,-16.1258540327880837
3904000,-13.0744281030860705,-13.0034420155000419,-12.3113546100527458
3968000,-16.3997601453961295,-11.7483366308710089,61.6703065970113897
4032000,60.7910659468310968,-13.4612624155407659,-13.3575751532005640
4096000,72.6642501888863137,-12.5733638932188327,-16.0643024652683550
4160000,62.3317227530074973,-9.8391185750014856,-16.6663034769953455
4224000,66.7700026463570566,66.2008128372152669,-6.0607565317831700
4288000,-14.8278519600740353,71.0914694306143105,65.1554604151782684
4352000,-10.6195016007575447,-9.4960606367291334,-8.7583591262045672
4416000,69.0654597019162679,-20.6148873471619112,-3.2290676242243705
4480000,77.5927133686626718,75.1864804814394603,70.8860795475065970
4544000,-19.4518306056791630,-19.0605626557526122,73.9675039235207237
4608000,74.7308315984618048,-6.9914940877159424,75.1388713686490064
4672000,-6.8180775136558083,80.0080838924912570,79.8234416528837443
4736000,63.4390457414438629,0.7976539364204349,63.3126383084547513
4800000,74.0705103455742488,-8.9586945283649797,-12.5404817267101478
4864000,75.3309442658623141,-10.2380478167064055,77.8344041554848189
4928000,-2.6599245402247718,-4.5236972651112097,-9.1054869253209461
4992000,-4.5571097087891630,67.4546509706080712,65.6816695839314661
5056000,-8.8564436198423451,-5.7491278618372590,68.5568782588800048
5120000,-9.8479175443358926,67.2909642276290754,-12.1795143299066169
5184000,-11.8939082211811922,-22.3119060082962548,-21.5608062160481921
5248000,72.6333326585189241,70.8837932563666868,-15.6960010402338597
5312000,-14.4296970979360850,-8.1353025257631941,-11.3629141766381636
5376000,62.9980623081672562,-14.9596422273155270,-18.2062513566548105
5440000,-5.0076023794164328,60.7639608577083408,65.9445766220620158
5504000,82.7766145602048198,-25.4671181105793423,70.1351641804298538
5568000,62.5569276090899464,-13.6929629497183143,63.3684055196459823
5632000,-5.1775886668129871,-9.5006925742456616,61.0825478107319100
5696000,-10.4591228578821145,62.9425400422245929,-10.3454433913193498
5760000,67.4283152804023018,-7.4621099948991869,66.2584027804166880
5824000,-7.2851264096029240,-7.0799517087815218,63.5633722528699678
5888000,63.4315010248203706,-14.9625449573047433,63.4258341445257869
5952000,64.3178507061795415,60.3999202052806439,-8.1255786341251550
6016000,69.9327977221087451,-20.4832019246274868,76.9395069368128759
6080000,73.8246686558321130,-10.4797218619320631,74.6650514493472883
6144000,-16.1184513230942486,-9.5806969072242936,67.4826280466484434
6208000,70.5684865643184196,64.5476005544274756,-18.7299746904669746
6272000,-10.2058023942066427,64.1430734953510182,-9.3379706372515514
6336000,-15.3046764126886643,64.0846435723217951,61.9602292177578704
6400000,69.4288491056458952,73.4441534290935749,-27.7003669877262766
6464000,-26.6537984783194872,-20.5493338746813876,-20.3901696101445822
6528000,60.8330549059818821,66.2918389381634938,-8.2550871888686359
6592000,-14.7636124309984211,64.3132157131369979,-14.7274959181221732
6656000,63.9847970443385705,61.9228040269822984,64.1003593802973057
6720000,-19.7117268895783297,63.8264723890072077,68.1369468027554603
6784000,64.0751632324326579,69.1706216812816308,65.0435967532845751
6848000,73.7631505004942767,77.6996181478003081,-15.3887612700589571
6912000,77.5844954093037416,76.2562567172127501,78.5689861342600722
6976000,69.3764335080815329,-18.2097282073123310,-14.0466762673205636
7040000,-9.3472174531544852,67.8358801857353342,75.7380420022792578
7104000,77.1241383861000998,-13.6912397407857327,80.3432284512221742
7168000,-11.7333800491720766,75.6225085156297183,-2.3706979407973634
7232000,75.9059425311517941,-12.8505983532680261,-9.8817937459558607
7296000,72.2006492298527007,-6.8068100091560169,-5.5171952498865835
7360000,74.9647465984699153,72.0775347884886060,72.6945149524544689
7424000,-13.4502371786840413,-9.7588136244910544,-12.3223053508240454
7488000,-19.9997697945098096,75.0903212168723968,-15.1431994869247148
7552000,76.2017239256451973,73.1225673102551923,76.1828171583392049
7616000,-13.9089754050605947,73.5762399942571079,76.4243230931201367
7680000,-5.5730385032833851,-4.5108780083299749,66.6771975111253994
7744000,-2.5044350420448893,-2.3941906197872100,69.0936665716690470
7808000,69.1584624663421579,-2.0652726626769820,74.3551510293200124
7872000,-8.6236144828353076,76.8919353281822282,76.4904635591020963
7936000,77.1583410268590058,76.5966051598467885,76.9911985753147547
8000000,77.3530060109029307,76.8556564847946362,-8.2497373888751611
8064000,-1.1555001178202176,67.4754850075433410,67.5634983849682129
8128000,-5.1517660435045940,0.0556905497559441,-0.1005769627653521
8192000,84.5355262920188011,-0.1160519679879144,83.1624022690664475
8256000,82.2776537295796828,6.3652624233436939,6.0442952044939418
8320000,83.2446623614768697,90.7605308052804958,-7.4082889099006337
8384000,83.8920052813425627,1.9591544652954767,2.4550694629083978
8448000,82.4768122583433012,84.1657290472991946,6.0504188084947614
8512000,8.5065515851218549,-0.6152344627793127,83.9010423600775965
8576000,9.1849204905017530,82.1241033356073444,82.9948251432722373
8640000,3.1822799104115944,6.0465027706225527,6.8508975395790230
8704000,11.6858828147479272,13.7273238074632289,16.1597679811478301
8768000,4.7782731977881383,12.2411298238203869,5.9974694880686883
8832000,96.5182714771134727,-3.0634829888138171,4.0274284392773225
8896000,85.2253032238071455,14.5324669750500561,12.4655066123737583
8960000,18.5859403410569968,18.3568981301840566,17.9454715848149817
9024000,88.6379272927350286,4.8635937169821517,3.1043332195623492
9088000,22.6375265048211105,23.0849660328008000,23.3029884506078560
9152000,15.9612888040176557,92.8161693291932437,88.3661371893614103
9216000,7.3416671293794025,16.3465840154230477,2.7336223746909596
9280000,20.7441484100837670,88.6421076273686595,21.4323368433837587
9344000,92.7945999331222282,15.4846594339724675,12.4548922298023541
9408000,87.4293497739224961,22.1031133935704673,13.3176682552760042
9472000,94.3215901061477240,16.9901403752789903,93.6490304634891828
9536000,89.9056116203358897,88.6109337883665518,13.2367875574992766
9600000,14.9579381066146624,9.9250028148887424,17.0538390261560764
9664000,12.9622313784872745,14.5631105077621541,10.5030969925560527
9728000,19.3269136816761531,19.4929475512542467,19.0805447505872294
9792000,7.8339040271058522,95.8793570803142217,6.3168557360428039
9856000,84.8951237219114319,9.7738928757805112,85.4939028115381490
9920000,100.6636542029051213,-3.9101920830260184,0.2945546017042489
9984000,91.5729837412146708,12.1392327548614034,96.2115101003157918
10048000,-2.4686190777405983,3.3063423311342959,100.1573014660549745
10112000,-4940.6872106947230350,-4940.7044731341002262,-4940.6080193908310321
10176000,-4568.3792055823623741,-4577.0004263743385309,-4574.6978740336835472
10240000,-3871.8454340719345055,-3940.0559573298050964,-3875.1337643630322418
10304000,-3648.2213084466452528,-3720.2181747546114821,-3642.3331020417558648
10368000,-3289.4634296373710640,-3289.1527592716656727,-3376.1036649219668107
10432000,-2601.8597495660055756,-2689.4629507195973019,-2685.7308184108328533
10496000,-2178.0017916370970852,-2089.7146678709041225,-2178.3668067605990473
10560000,-1913.0227624704398295,-1913.6933047766697200,-1835.3364771863195983
10624000,-1674.9015675652028676,-1600.0328134172650607,-1674.6473601136663092
10688000,-1215.6496581608066663,-1215.7862004230184994,-1279.6732769267282492
10752000,-1141.3134643804824009,-1139.2216778802178396,-1075.5122711527340016
10816000,-1088.3765990722808965,-1085.7018245373981244,-1085.3932943261709170
10880000,-818.1244895452217634,-818.2656461729023931,-898.1291853049074234
10944000,-734.1943808309533779,-651.5087328417758954,-733.6152124475150913
11008000,-621.5545857916794148,-526.2956776032037851,-524.0923506118051591
11072000,-619.0531780860334266,-547.1683464855289003,-618.5549500365284530
11136000,-639.8705244372171137,-639.0095756612604418,-572.1062671535056552
11200000,-493.2734266603011974,-572.4808990865469696,-568.7709578634870695
11264000,-495.7365937286461985,-502.8599390784801813,-493.7210862225933852
11328000,-361.5228637967405234,-365.3408361956329600,-367.2324800822952966
11392000,-320.2259228317662973,-390.3497451961953857,-319.7653782158222384
11456000,-339.8381320155632466,-243.2370991146672736,-244.7377858748580195
11520000,-275.5075030160679717,-276.6926740301717587,-274.2524963927825752
11584000,-350.1249906968257619,-282.4247764861626138,-351.9043886113257713
11648000,-237.6321194065025111,-316.6479964257293318,-315.8216448779639904
11712000,-285.6989768934255380,-201.5333546018242998,-285.1703602720829167
11776000,-250.7593742748718171,-182.4614179381869974,-250.0599882257937452
11840000,-231.9257478234407301,-150.2075575074847222,-235.8299586271631370
11904000,-119.9170659152834446,-115.7976830267945161,-124.9962367769651053
11968000,-178.5809214996809828,-89.9471127010015152,-168.6079606754802569
12032000,-63.9931357639922922,-146.8109738805221696,-149.6066592946641549
12096000,-55.6928794967840091,-48.4757025225833047,-54.9692463365599551
12160000,-117.2911473822500739,-47.9769428432659453,-43.2431052559119067
12224000,-30.9969920855204535,-112.1012212345929413,-110.2893773213733652
12288000,-101.9295541280049662,-101.1595870786373155,-96.6135412442286423
12352000,-21.7758384856795359,-22.9993265588153903,-22.3293481651026013
12416000,-0.9610300499883806,-88.3132192533511784,-84.8551977274435103
12480000,3.3275193582150138,-87.8288936609881574,-87.0029456029068626
12544000,12.0686545789632298,16.1189743042833911,16.8717217154206978
12608000,7.0178503511673895,5.6832413331524840,6.8551333671927566
12672000,23.2695059211201070,22.4542391690325154,-65.3494440015818725
12736000,-53.2017998482698999,-50.5626256080726080,-53.1966222944408429
12800000,-44.1029890504869755,-44.1160837969140545,25.9748526627203802
12864000,-44.8329547436518681,-37.2274548337727964,28.9658599246156676
12928000,-46.9883323517212403,53.5059471310207755,48.8076319468023954
12992000,45.6984774837414705,41.2874889182998430,-36.7846308429616329
13056000,-35.3651291955347205,-28.4438741763461920,-30.2787120853195049
13120000,57.9208728430249167,49.4556111248270867,58.1086597279642731
13184000,-29.7180802228556900,46.4882774942259971,47.3070526851205599
13248000,-19.8660995021644737,45.9542383491134245,43.9129994592122017
13312000,-26.5047293807173752,-27.2773829094576925,-26.4452714607683639
13376000,-22.9036209003832703,-23.8624476740824392,-26.0659121927450457
13440000,63.3097008946293940,-23.8251917950352414,63.0394747470103312
13504000,65.1279069948546407,59.6329116118746043,-18.8211967382850744
13568000,64.5889440509517101,63.7491392377888246,66.3337929649248963
13632000,-24.4783875170868761,-27.9617192185847472,64.2223095469718999
13696000,-23.2013501890540788,63.2586148604321039,-24.3595053112966156
13760000,67.8173893765769691,72.7868498534074604,-15.2835961788403480
13824000,-9.4099406925281848,-13.7975090510302749,-15.0597861162300433
13888000,62.7883518228305491,-15.0242178369950352,-15.9218460488766453
13952000,61.5939698355877283,64.3443990249665490,-11.6302905745057750
14016000,61.1135943572727172,-11.0919604509806504,-12.0034573428657865
14080000,78.7100570171636775,-28.8064261106183714,77.6162252612819117
14144000,61.0570517525314500,61.0422077789750404,61.6126118319617575
14208000,69.5287491318896400,-15.8613874879992451,71.4880464845509778
14272000,-11.2305038422936612,-17.2461916367477031,-13.6498096755932004
14336000,-12.2362711597219445,-15.0520549566948425,-10.1804159404854104
14400000,75.9447816248732153,-7.5165665026309583,75.2224332080556763
14464000,-1.4246930265503508,67.5633673141586542,68.6224075449896418
14528000,-10.4476375637319734,66.2832226694179951,-8.4835618221398832
14592000,73.2742326558701365,-1.7262269974066129,66.7709808956722810
14656000,82.6807324527843264,80.8739880628656920,80.6197141117891647
14720000,0.5819738801615131,2.0555963376466977,73.7327716851520734
14784000,-6.8647250031038496,-7.3013940701531475,1.1450789781381374
14848000,-5.9422812021483651,73.0746254541745373,-5.8811589226920091
14912000,68.2182957011455215,69.2681319525513857,-4.3787905699943970
14976000,-5.7521926109111163,-0.8947885220284135,1.6725863568758754
15040000,-4.7916514177182705,-1.2544845664535345,-4.7499763745842998
15104000,-12.0689632458795231,83.7321296741384202,-13.6362622021804683
15168000,67.6084561750458874,76.0676160529088463,65.0758288406957490
15232000,-14.8235208888216228,69.2455939510613376,76.7992864687150245
15296000,67.7952110751552794,70.7004091443861569,-11.2370433176479807
15360000,63.5466587591942087,63.8235751154685644,-10.1752592349069459
15424000,-14.5817258007719381,67.9657336157916632,70.7070221612900269
15488000,64.1956385792638997,-6.7497074321348620,63.4660655587945683
15552000,-13.2611471512798751,-12.2447222259418815,-13.8451602954141890
15616000,-11.4258556659098076,-12.4129747840164661,60.5384224190962499
15680000,-11.5163901402718061,-10.5088579956392714,-9.9813803866978787
15744000,-11.9068047261078931,69.7030329125095989,-11.9685258649639366
15808000,-11.7983158027052859,72.9372605983205631,-10.6819734842562823
15872000,64.2672428647367155,-12.4461641832699392,61.2970863954809602
15936000,-20.6822925256022820,-25.1718484430268035,68.2896240490649973
16000000,68.3412432904704019,71.7317125681117176,-18.6749804502525265
16064000,-17.6841460813301765,-16.4979370794190707,67.1524544797482292
16128000,72.4567003433047034,-12.9615290513970436,63.0915945144214163
16192000,62.7701597696745637,63.2905937571671302,60.1979724968305803
16256000,61.7571452087932187,61.1499534451434741,61.8304319132586571
16320000,62.5936769364316632,-14.0429069335968997,62.9334944019314193
16384000,-18.7681066065753654,-26.4489018954987216,-24.3721999473568474
16448000,-17.2767118839227152,-16.0234308200446947,65.6044183635151796
16512000,57.5240161925329119,60.4933555426267802,-8.6740321161654528
16576000,64.3947237803323134,66.0343476482061504,68.2289672546975225
16640000,-26.5758988305118180,-17.8816046130472124,70.7508429945712294
16704000,-14.1924517022675047,64.0188977980845380,62.9970245816600567
16768000,66.1361844227798201,-12.7120981713111192,63.1743764603028808
16832000,75.7750820267780085,-17.9378750131206210,75.4180555876737770
16896000,-4.9960878091536749,64.6418369882939601,-7.7919328704271855
16960000,69.3386544777890492,-10.4848234898002381,66.1949494487660672
17024000,70.9625787905932270,-16.1737402790113300,73.6389366444894335
17088000,-8.8777462703398591,-15.9599108052005150,-9.7326442112079867
17152000,-16.5460381246877688,-15.8169777184070171,-16.4942992139413320
17216000,73.5577679751634435,-7.4780274926465395,71.9610795216960639
17280000,-12.8102753528810780,75.0411973825551115,85.3650386635017497
17344000,-6.4739698141738842,-7.4286407361673632,-7.5645136734989542
17408000,-12.6486493173672976,76.8060019488450081,-11.3407010713535925
17472000,83.1302189213790541,71.2192538791547349,-15.5769034963296598
17536000,-12.5343580598055695,74.5662542796742969,71.9769221350451289
17600000,70.1014312186549233,71.5257570863379897,70.3866128076167570
17664000,-8.4894041136796616,77.6963052991417271,-13.5503702537926607
17728000,-14.9425113984568370,76.9771396020497036,79.2755321440971841
17792000,75.5252750211770660,-3.7195853450508096,75.1179184548758485
17856000,77.6042266468006972,77.9379966838268672,72.8953242273811810
17920000,86.2926565718859138,79.8553202779851574,-0.8781758261163120
17984000,76.0773415798299197,75.7563094078068389,-6.2347053240113723
18048000,-4.3396288231449986,69.8937999190068240,77.5364073389182380
18112000,-0.8440195171579958,74.1808214197656639,-3.1231284086026037
18176000,81.5745673981005410,82.7137481998807971,4.9926079969972648
18240000,80.9103090003080183,80.4388296178406677,7.6199762456789699
18304000,-5.2172331851628329,88.9762216388343745,92.8995287499106297
18368000,80.9655851682434786,79.6829375928915198,-0.9770151729248013
18432000,79.6627944006984450,80.1669630189695397,9.5535552265096371
18496000,79.7858199646315711,14.5857660757000502,14.7334569933040171
18560000,6.6403860051160137,-4.2593010440589154,83.4030174555412742
18624000,6.0367585681098817,94.7628840163437332,92.5122106249376372
18688000,84.5562472517766821,85.1129479425046327,82.6343691069896948
18752000,16.3174423353772582,9.0689386541039454,99.3015922548942882
18816000,88.7981316564476089,83.6329806083284097,85.8725208678247043
18880000,4.0668414938687931,95.7334308572294788,2.4068606975265325
18944000,91.2569434586823718,98.4994927563834324,10.7744761747896973
19008000,92.2039261767045843,6.7907036070261455,3.2018714089548794
19072000,10.1954983578129514,99.7613640735783918,12.3875884308410633
19136000,15.5272829679626341,86.4260578183274504,13.9973835312611641
19200000,9.2010266050429053,91.5748213804483271,101.5276310858957629
19264000,15.2734964321739781,14.5462220761274565,14.1904161999200227
19328000,19.5297034814179398,14.6359914154666271,87.6134148637028716
19392000,9.5655636771527455,14.0986667005911812,99.1622972753627892
19456000,9.7955005405334319,98.1707143740893287,100.2929048619965897
19520000,89.5394596679626460,90.9183858609046069,89.1363547801604312
19584000,21.4701952853090816,21.8389473366149716,21.9328935221288290
19648000,16.2817271604976952,18.5074799163944803,22.5397061955291065
19712000,93.0532940596382616,17.2586001520252736,94.2666492377532563
19776000,3.6601879860240061,93.0292104855471393,4.3416756584984171
19840000,11.3370234499915981,10.3490567000328682,91.6104932800451905
19904000,99.8260551075510136,2.6947960219168436,10.9580751683920994
19968000,17.5168428913227032,11.2685560668412421,92.4252845827223837
