Step,harvest_original_cbam_inequity_aversion - SW_ep_rew_total,harvest_original_cbam_inequity_aversion - SW_ep_rew_total__MIN,harvest_original_cbam_inequity_aversion - SW_ep_rew_total__MAX
2176000,-2374.3074903448596160,-2373.8840395538409211,-2373.9204717746938513
2240000,-2540.3897018307425242,-2538.6788537816109965,-2543.8187177471145333
2304000,-2599.2852006837815679,-2636.7519065273804699,-2636.2138906574346038
2368000,-2391.7190523482554454,-2432.5353633128574984,-2424.3128819303956334
2432000,-2178.4445869453288651,-2231.0233098717844769,-2234.1578526030307330
2496000,-2141.4203526952405809,-2137.9346125846122959,-2140.5004645108688237
2560000,-2243.1002916042816651,-2240.2383825483138935,-2239.1346299491024183
2624000,-2161.7387254394102456,-2199.1098839827923257,-2161.7196909915110155
2688000,-1919.2820250795023185,-1869.1299028910409561,-1919.2819303002886500
2752000,-1685.2089180280493110,-1727.0649355687312436,-1727.2180014882121668
2816000,-1700.4365459421021569,-1743.8111762449955222,-1711.1153632489026677
2880000,-1653.1252583860705272,-1681.2662583804324186,-1681.6062415712951861
2944000,-1587.4140411504859003,-1591.2150924969200787,-1623.7853966576401490
3008000,-1517.8543166137426397,-1496.7512126363026255,-1495.7437609730352506
3072000,-1412.2540229063347397,-1410.5205937815821926,-1378.2177389029120604
3136000,-1309.6715940723538552,-1270.7718946214429252,-1270.9037994219841039
3200000,-1259.2947347927404280,-1249.8729397356685240,-1249.5493472899211156
3264000,-1171.6505326480787517,-1146.5054967205437606,-1145.5417257853450792
3328000,-1057.5414305190831783,-1056.6442633160741025,-1051.3186955284907071
3392000,-793.4831780176150460,-796.4621639684129377,-834.2779392650384125
3456000,-692.3607151308035554,-692.3882416815847591,-692.6071191484699057
3520000,-658.6207281734482422,-628.4201387380389860,-627.4795457651183597
3584000,-544.1354707328399627,-586.6159705753394746,-590.6570225485907031
3648000,-493.5593691127147622,-537.2238036262621108,-492.3146083775295665
3712000,-451.2188938853825562,-426.6258966584616132,-428.2714511394673877
3776000,-422.6584299579161552,-422.6335501506684977,-380.7860545468799387
3840000,-345.5517454367369510,-307.3764135902632688,-345.5360352199960516
3904000,-325.0124106594598175,-319.7802465353262846,-273.4087686698222228
3968000,-374.3732243778846396,-343.4830802400215930,-375.2099178569030755
4032000,-313.7338777370216008,-342.6978462014437810,-339.4399032153303892
4096000,-227.1290147414932221,-228.3123055605644254,-258.7046306165666465
4160000,-270.1968489173342505,-236.2226312181432490,-270.0377853823887335
4224000,-217.9854182084791319,-256.1214709702608729,-254.6531835037212375
4288000,-184.0293135624347940,-182.9861341741617196,-183.7460608138695761
4352000,-148.9187173490908833,-146.2519198015555162,-150.0512878102392733
4416000,-164.2136047375907424,-158.3913850603907747,-156.8362774476457560
4480000,-157.7251328884064776,-121.4603712295612183,-156.7940753103242741
4544000,-174.0222138339553624,-169.6704843032393910,-223.1913272127355299
4608000,-284.8630440301758426,-284.4199209441606513,-326.8188095185744260
4672000,-363.8959960058662091,-361.6391182748889150,-361.4758073338212512
4736000,-359.2768482921024429,-402.3187355674301102,-405.9283185314178581
4800000,-416.6699505089782747,-382.6124352732062448,-379.9314766994453407
4864000,-340.7063334873666349,-340.6949956579012451,-341.2278892967026422
4928000,-330.9021385805303908,-332.0023908790809628,-334.4706117837482111
4992000,-327.5496834885479416,-329.5833007958481744,-363.8480186761180448
5056000,-348.9146609635131426,-317.2938985712084445,-348.9519115043773354
5120000,-293.3784724347959241,-292.4227899918006415,-253.5717044550115418
5184000,-294.0306887082450658,-291.5158617577119458,-329.6641241660649939
5248000,-300.1882830434001903,-298.9184030222281194,-339.0387358119957071
5312000,-300.6815047852816178,-343.7550604975265287,-342.0924272025106916
5376000,-398.6498128158349914,-396.8361621073913170,-399.0749906349327603
5440000,-359.2395075526928849,-362.5611772866654974,-402.8751085657230533
5504000,-312.9827917091428731,-312.8819801021747367,-353.2892440384829342
5568000,-370.3896022117434086,-375.1178139841800885,-340.0429692102275681
5632000,-318.9157951126794615,-273.0173966647041084,-309.5758966898725362
5696000,-255.3053002761666619,-227.8847258670637927,-257.2275605014282291
5760000,-284.8138864810075574,-256.2916392620167017,-284.2344742590607893
5824000,-265.5449330697437631,-231.2871868107657178,-255.4534405999702642
5888000,-221.7162942539708013,-189.0333407987405678,-220.2033532063414611
5952000,-143.6264785857980826,-179.6095860282931369,-143.8229756062590070
6016000,-190.2034185712555541,-239.5382408313181486,-187.3734101393206686
6080000,-194.2377543978084589,-240.4422711682126135,-240.6377616433644278
6144000,-182.4929110812081774,-182.8829255445127160,-182.8247740160287265
6208000,-214.0490953843275292,-175.5635181894186871,-211.5109465003056641
6272000,-209.1315253546972031,-165.3112780859049735,-211.3451271710458172
6336000,-194.2113866141476137,-152.9358253773731349,-151.3481055206903534
6400000,-154.5343970884193823,-128.0272538992662987,-156.2020231859107184
6464000,-125.4555831157111072,-163.0651879390917429,-161.0689529610091881
6528000,-149.2068614177906625,-121.1158813229241815,-117.3826639345960814
6592000,-133.8535151699609571,-127.6323968055133520,-130.1925763149217232
6656000,-99.9060862568156125,-130.7959875490379318,-130.5866409606789773
6720000,-81.1739865284517350,-83.4021060401958039,-127.0536383438929420
6784000,-77.0320175650091130,-55.0586135667364047,-78.7951612813348419
6848000,-100.6329267679646620,-75.7578084733951016,-100.6428557528400916
6912000,-134.7430602389714807,-146.1192667222482555,-105.3945400695246377
6976000,-150.3645149846472009,-114.4058441313780605,-114.2851059277493277
7040000,-144.6661111636719284,-106.7826546710236073,-107.7468375610790901
7104000,-165.1447308740670792,-167.8808006752071265,-164.8521762622189328
7168000,-130.6978992053290654,-167.9422196168805499,-168.0514622927153709
7232000,-95.0384165889848873,-93.7489285839505442,-95.0987587371016758
7296000,-150.0682494733560759,-189.3177361537625814,-144.0012302150607582
7360000,-121.5376177052451112,-170.5032485380623939,-129.9024574732832207
7424000,-135.1038313672694926,-133.4155287707509387,-86.4381196806139940
7488000,-86.1252233678780215,-120.3364115026791836,-87.2658888029384201
7552000,-80.6797995330435072,-109.7674885665158229,-109.8745188337437355
7616000,-52.6085360684847601,-91.1622906173169980,-90.6263590198904581
7680000,-70.7748756450597654,-38.4575856335042516,-70.9853160683573634
7744000,-51.8278398249117558,-19.9446992522619482,-18.9892357131156189
7808000,-57.6567881498731438,-16.3370941630283788,-57.1497763054012324
7872000,-25.8889504963992181,-68.9001214203602359,-35.4920802134689950
7936000,-82.6081575680067033,-39.8302340009230562,-40.2126657868250703
8000000,-58.9855979555810350,-27.9860707808203486,-57.7197421366862073
8064000,-4.0903042012501807,-5.1348833176325925,-13.3601075576772743
8128000,-12.8711285091394227,-37.4221264582475825,-13.3706158362576453
8192000,-13.6095682440437358,-14.7871414723287380,-10.0866859100071302
8256000,-13.4656558249849034,30.9991972924752517,-15.3129108043690501
8320000,-48.3237877915356506,-6.6229530299780492,-3.7821518907276044
8384000,-54.4376802102097770,-58.6503574976918074,-49.3497624103724490
8448000,7.3229468075099291,-35.6055380655466251,-32.2066166475974498
8512000,-34.4827692491403042,-0.1122627777358112,2.0288180804433367
8576000,-7.5223220882125084,26.5007240222628617,26.4899470742826963
8640000,23.9246368473672355,20.4547962731343418,-6.9569634170815808
8704000,1.3571633911562735,0.7796811964333905,0.6196888068973259
8768000,6.0019268421910716,-0.6034457904539003,55.3005395490349372
8832000,25.6891163513176188,-12.7763248982748721,28.4789972412075478
8896000,-4.4791391854519524,1.5675064803144068,-3.3546130211819047
8960000,22.3036846142402609,21.2046966486764177,55.0338595667440273
9024000,48.8723159022798086,11.8901049587639172,13.8594338738421463
9088000,43.7961459347497737,-6.0141024243417149,-6.2633116022711413
9152000,61.0206814570665870,55.7962478951952008,17.5087438357316287
9216000,71.5094004211721312,27.3131725088927588,25.3798005744349418
9280000,47.9406323581979166,47.7551885719921145,22.2397310147522838
9344000,43.3015456206774942,43.3171507202535082,14.3928860519786053
9408000,18.7828480017177846,50.0610641276639043,20.2557477936562975
9472000,55.9877427831428136,62.5799631350551948,63.8520756955227000
9536000,8.3278491107456389,9.9878354321807308,12.4423238730667194
9600000,18.5784356494792462,57.2474286223973650,57.3047214492621535
9664000,47.6271599352728572,14.3223259544197958,18.7902740204078142
9728000,4.1425827032861804,40.8925103868099313,4.9188168626621653
9792000,15.9690564036363014,51.4554502525239172,14.6331648376863193
9856000,64.0205782250463784,59.6120640762162139,57.4939652647685904
9920000,67.8095536524293436,66.1451836335685215,67.5438143473673449
9984000,18.1901494830042196,58.7606877596497554,63.6449125946619176
10048000,27.6363659473063876,63.8029872877045392,63.1627764337323185
10112000,36.0063007968315389,37.6632545745982839,33.2007042248692557
10176000,36.7332096227260081,37.3622982368478063,73.1094334524307072
10240000,75.3435543300876844,21.6877395021370027,28.4431700942449623
10304000,23.0456304086472095,25.1850930695801161,27.3330255932294328
10368000,37.3748275784409927,29.3926594071089866,36.4201509788761371
10432000,33.4846595106307205,78.3299790652929886,80.9648486723569079
10496000,32.6370641070078662,64.7217068503120743,33.9731514922288582
10560000,31.6544870897451744,69.1898635657842362,29.4707019339170238
10624000,68.9803546173648812,71.5955920669409949,71.5433678553677623
10688000,80.1561797101825562,80.0163703602362943,34.1410806753486895
10752000,80.6168063577251246,79.0331093955764032,43.6172037973259918
10816000,71.4788650859053973,49.5093711310396145,70.8137922046712021
10880000,77.5201944744996609,77.4806994668150821,76.9704585652822573
10944000,70.4992258060356676,70.5905078875981360,71.0432762678357506
11008000,69.4931898652051956,68.0453150760683343,32.4346558138487282
11072000,78.8123830122832487,45.3067384397399167,74.6822347668936715
11136000,68.6594150194523962,68.4485212042958722,68.8869533470169841
11200000,41.1864281697641985,79.2936243709147277,35.3350658138650289
11264000,40.9114074467378899,36.9173114108441496,48.2326899120386656
11328000,40.7655020562253654,50.4430667706286044,92.2807557183986944
11392000,82.3183954612282349,47.3795803221611749,46.9791342557499121
11456000,95.4703089445174271,53.3353013771049049,93.2888287366717464
11520000,99.3345783688356505,57.6256213255614966,103.6504875881873460
11584000,53.8535602498241985,86.1737928464900875,52.9352537962424847
11648000,80.6539988058998176,49.3671592679144311,82.7629395466108519
11712000,48.1621930212229401,91.6206558178536739,98.7882139828987533
11776000,48.2050828269805720,88.7949752090527085,90.3763181455556719
11840000,96.8928926416626268,88.8559978150978935,53.2545754778592624
11904000,91.2405236474265564,92.7705160949183494,93.3361203162140498
11968000,50.9690303004536958,89.6087341669035453,91.7130895528275829
12032000,54.0692536753252142,88.4596511866793946,51.9198059652261819
12096000,98.0720449483759751,54.3388720224978172,58.7208538598425918
12160000,52.2433937159745767,92.5580227057705258,49.2455039398651095
12224000,42.6768774886376079,92.8173312792069112,56.4225427740383054
12288000,104.3136240209313428,96.7648615523678615,53.9922838570835921
12352000,88.9458958750677766,89.2992157281811672,89.2587368135346253
12416000,59.0899233580234480,49.5661864040156388,56.7508955774682704
12480000,60.5579699295207377,89.3094631276290869,62.6503941027926246
12544000,45.5206547799985373,54.5024197687871350,99.3826426282407880
12608000,53.4683263764245211,56.0487337131450261,55.7275417631867356
12672000,58.7521542176520981,88.7963262517513954,58.9444165583439315
12736000,61.3212611545299708,86.7342060407132323,59.9893750946641973
12800000,83.5343490839501328,52.0506607619574027,86.8500047909390815
12864000,100.6338317377409481,55.7132242685504693,91.1768834217751305
12928000,87.0037073614045937,95.9256007431053490,49.5425282682661035
12992000,56.1786386618700391,58.3558786056164536,97.1110456079079114
13056000,97.3195229043216443,49.1089754481338971,48.2465015803879282
13120000,47.3270619582491889,56.8447474219220865,95.8918784659310006
13184000,58.3564828762929082,59.2105860877731303,93.0106485709077049
13248000,90.9681527929857054,87.0348891758957279,91.3600303296873761
13312000,90.7366528263475374,99.6743818220838023,44.1248666325386409
13376000,61.8397625347709052,61.5790316037533927,61.1083976913115521
13440000,99.9581504769628850,94.2300564122394917,99.4216688364407446
13504000,89.5134196543420728,85.7264329447343840,92.0774761224302694
13568000,48.2614560759593161,53.0010499433838902,55.6730389673522126
13632000,46.3001000164898286,102.2790311948416218,103.7071806419187823
13696000,55.0509437510416717,98.2648580220941597,54.1251644245993333
13760000,58.6393636930002558,94.8360232686672191,52.9504245267564571
13824000,61.5802153460292914,101.5724084612072460,58.3823798082406782
13888000,94.5514410928439162,94.8237556814811455,68.2184304432462483
13952000,54.4487373961246348,96.9579785362329005,96.1259875587701202
14016000,62.0503063402324244,101.5244671174438196,61.9191018407346121
14080000,95.1065884948859406,62.5171531790238930,95.7895969481571825
14144000,61.7242651871955985,101.0621023387529789,55.2191649336634285
14208000,100.9727523075060702,52.7253562610941628,53.5585942337170309
14272000,90.9150535494224386,89.9378590757985990,102.4179242738094899
14336000,56.1339668210877889,64.4217502423284571,105.6735547738441170
14400000,56.6550337733943437,99.1810580482709128,106.1239188000821088
14464000,60.1696078831277532,96.7064364389167537,59.8961657069038012
14528000,57.2607976682787978,61.6755577526244565,62.1471665011072361
14592000,63.0661164395154472,67.3804806071143219,97.3497819477765916
14656000,105.5127719259272112,67.9559368340013634,98.8335497237766845
14720000,66.1063351623594855,96.9806933106075064,66.6293905453041475
14784000,72.3815493883136014,94.1110109756420599,94.3650883399528766
14848000,67.0058322572326119,67.4445031135977899,67.3960501177385254
14912000,66.8156304585500749,98.2872508307575998,98.8560357310871893
14976000,59.5187413324514978,98.7583896750085728,61.5417072192243353
15040000,54.8458571324113464,56.6801149158151958,110.2848737443286353
15104000,102.7540055891507507,61.0082012179478355,103.8593843086024719
15168000,58.8156836017406377,101.1353410139758324,96.1230921678002233
15232000,62.8069603730767483,68.8711858064461779,103.0384436975641620
15296000,99.4802839149017899,98.3831968641492267,98.5568823589347005
15360000,99.6089004411687426,66.6536250118943627,70.1148895759493200
15424000,103.1012560283549249,67.1999325833788390,67.1241597736132292
15488000,68.1312141769369362,62.8481792581196572,56.3135148050973768
15552000,64.6298771792089184,67.7136371058908964,65.7563398671829162
15616000,71.5097160231719613,101.1482097437188088,99.5110665083339967
15680000,67.7392000232305804,98.9101298361210013,99.7439446948503132
15744000,108.0062673754833611,106.2306966518436013,64.6777464416777406
15808000,102.3047973150124079,73.3533814819020336,73.5336696953276032
15872000,67.2592069134300630,64.6961128707233684,102.6373239344872275
15936000,104.5697547140568275,64.8026346899971060,60.9333241532909256
16000000,100.9907098253922015,65.5538664469499537,65.1875898990636813
16064000,97.0216781630554124,97.8349663265830713,67.6349541753334336
16128000,102.8990943196061778,59.4383658389145921,103.9448205539833765
16192000,63.6081584388317793,63.5728006701309880,63.6026557518764619
16256000,102.5959435667097210,61.8832747885717609,104.4944285352247135
16320000,107.1436979346128311,56.7303572798920754,99.7825073244748637
16384000,61.2035199764399565,61.3186959197652897,68.1948068221771706
16448000,67.4777856333211616,66.7050610745914128,65.0927517751906350
16512000,109.9571532451215461,103.3787819613824581,65.1725272669025344
16576000,71.1248498472930635,111.0540819309199776,71.0261857981682283
16640000,109.9685519322248552,96.7923334412370195,112.7638652787987041
16704000,57.0091758903252384,100.7495993551274722,64.9263944014679169
16768000,96.9092791597305450,102.1610113586868067,100.4089806069636523
16832000,106.9704559002999247,106.9510325739092593,68.7900825258955848
16896000,60.5720985046251030,103.0377906876011878,102.0176427662472634
16960000,58.4095828273259059,61.4976222224794924,103.3737688817740406
17024000,59.0189760056374055,56.1060677765488691,56.0606711278544267
17088000,105.5924030839203454,103.0738969047013143,61.0965293571550490
17152000,108.3967074920774394,102.3133959451332657,62.9679875003306790
17216000,69.6760009594143099,69.4854217605288795,100.2957344206929946
17280000,107.2272917655543409,108.8306192175433864,109.0212487265205397
17344000,59.1822695825600249,55.4227964062928038,100.6704521059381392
17408000,68.4272180068788884,68.6364345789814081,68.5867272332988733
17472000,112.0054603507664126,104.2818070843137548,64.0703085997650419
17536000,73.9917698230953249,101.2619445686340924,67.7803309597934884
17600000,100.2992526586509570,99.8257950257935249,101.5317442321215253
17664000,70.1676201091377010,70.1133062945018537,105.8518227083898751
17728000,63.2599660169492282,104.5367625288332221,74.1991017336454775
17792000,65.4075130031162644,66.0346477860585139,66.5540412841562841
17856000,68.6609761378258270,99.8841839822702582,71.6491782550989598
17920000,97.7094864980648481,72.4469389580134049,97.5584627619335265
17984000,105.8089390203956413,105.1535321254344524,72.3909601541183321
18048000,97.8235709286510229,72.2733160143571354,97.2172025715767631
18112000,52.9242433585415171,105.4067172433746009,104.0661861254121732
18176000,104.2798951362540407,64.8392459357821593,100.2659095480741769
18240000,97.3822765450149461,95.4685220538517854,96.4106294239581700
18304000,100.3500442045546208,54.3610601049791171,53.4882305667518949
18368000,30.4452392006673982,62.4774962171393113,60.0729914651363472
18432000,75.3807437975237065,76.6322022379818719,80.9608317184368644
18496000,101.5839896732053376,103.2609144362339464,101.7702042785462027
18560000,95.7694644419655816,69.7055364619202322,95.8055619161542467
18624000,107.4994357998838979,106.6898362736045556,104.3078776912890362
18688000,63.5512406967200292,63.8095376311920646,65.6539301818672669
18752000,58.4931938542387684,97.9724130856888991,99.2601772697870643
18816000,92.2865340402360914,61.0414276018492288,95.9150859174722541
18880000,96.3727311856850974,97.4442225374558717,97.9886458703424381
18944000,72.0450128363073503,27.8828821772045998,68.2310426012223274
19008000,84.9156445108443592,86.0001631909872088,39.8571288181990440
19072000,99.8798185788895267,106.4114954311340284,57.6139180521553698
19136000,59.1120056541217309,81.3356888170650052,83.0782186972221979
19200000,9.2515848880115463,61.9768745526467484,6.2336772590087151
19264000,47.2028385151291587,35.4167873474716259,47.2100627677915554
19328000,72.1749374662790615,49.1598920105417534,48.9961615898136671
19392000,79.6446838120872940,80.0545580537018395,50.0792239294128052
19456000,68.9794921629723348,99.8204778569832456,64.7224603433326564
19520000,103.0031929268933339,66.5582725138059175,103.3691877765028266
19584000,66.4674437092769779,65.8214138510153504,102.4983025110788191
19648000,58.0019251898351058,103.5522543112283103,62.6372248422486138
19712000,77.8087052576227620,47.3045710059716313,47.1758936531191111
19776000,88.1511753024874736,52.8442768494964454,47.4607224193386301
19840000,33.8788602014091182,76.4388366391290219,35.6799933523326018
19904000,89.1294322614025702,64.7078474529904355,64.1129015412806496
19968000,15.4752102937814868,60.4695007885873537,62.6315138133275511
20032000,88.5148058151365262,50.8735707944132542,52.3574594478848567
