Step,harvest_original_cbam_svo - SW_ep_rew_total,harvest_original_cbam_svo - SW_ep_rew_total__MIN,harvest_original_cbam_svo - SW_ep_rew_total__MAX
5184000,66.4604262534393655,66.7554608081838126,84.8349437861367619
5248000,74.2752378430564590,74.8878071034654909,73.8012692473681255
5312000,96.1652329776532184,88.3058812473506833,92.7269345771846645
5376000,38.7961970068074251,38.7956316447097294,39.9989180308792456
5440000,-50.8380685021118239,-57.1869618348385558,-58.2546438425185471
5504000,-137.4293321264572398,-114.9810495945211812,-122.4696094478985771
5568000,-187.3600809441560671,-188.3726192061270410,-167.0920368795246986
5632000,-236.2278773083718306,-234.1788429925030641,-214.7069827771281609
5696000,-192.9158719905189514,-173.2217963111750123,-181.0648551417852161
5760000,-206.2949868296149702,-223.9138059057991654,-208.1122008900708238
5824000,-306.8699993974083213,-306.2645918615222627,-290.0750114622770752
5888000,-330.7381436806900865,-323.3150679017745119,-309.6143715240554570
5952000,-300.9885118162956701,-303.3995093049121579,-285.4404808992859444
6016000,-275.9449079933102666,-294.6761395887150456,-267.6569492108508257
6080000,-335.9837039951630118,-335.2679357749141218,-339.8812610882713443
6144000,-251.3475554128143301,-272.5101684380146025,-271.0867978545697383
6208000,-271.0436815879856454,-296.9976745795137845,-298.7690807565586510
6272000,-310.5059960667524024,-311.9668598944266478,-313.6204089304181366
6336000,-278.8585418864582834,-272.7891853985440207,-297.4454607151888581
6400000,-291.4841041574195515,-267.4848672071341866,-270.2096565995703372
6464000,-265.9785058086632148,-244.8707875446913533,-262.2952557609651763
6528000,-247.2762274587186653,-223.7888923962025558,-241.1336136783916118
6592000,-198.0280923647075042,-220.1354506841762770,-214.5534250303034867
6656000,-272.5965290650074735,-275.9407858762245382,-277.3103758123892817
6720000,-340.1183600178208621,-322.1897024559523857,-349.4661156118910412
6784000,-278.3967212273392420,-258.8667470432652635,-254.7600754517734742
6848000,-324.2510259622775948,-328.4286518479567007,-324.9437272024520098
6912000,-298.3185588912983235,-275.3674277621316833,-294.6212944180520594
6976000,-244.3762835037321963,-245.8237329750563731,-247.5017787782651055
7040000,-275.0135205404346834,-278.0372429556983320,-279.3515944911526390
7104000,-305.3600487479590697,-288.2020273206008483,-287.1748432066809187
7168000,-262.2709824139903958,-240.1246437818150525,-259.6942539800339205
7232000,-247.8466353013070318,-267.9040339073415566,-274.3523568544700311
7296000,-248.0621033254126360,-247.4999523298636177,-246.1731368781003653
7360000,-257.2016865147189719,-258.0795463877353200,-265.2879077291481167
7424000,-185.7205813937141841,-187.9457842208722695,-189.3099251115438904
7488000,-126.8388217968537930,-148.2478727113104071,-127.4679021861929868
7552000,-195.6671665149103490,-190.3286869470499596,-195.8283526529115193
7616000,-193.6747271769839642,-213.0269828659803011,-213.5681966065255608
7680000,-168.4301267071850248,-173.5689376451362023,-175.1287306905324215
7744000,-153.8781305350815103,-134.8860125229939797,-131.7678884827574279
7808000,-191.7113017750811537,-193.3796307691058871,-173.5633464646390678
7872000,-147.7875083469937465,-152.9163930944378649,-125.5608839188852528
7936000,-72.9133431801135998,-70.4243091221043898,-71.8721311619736696
8000000,-93.5051059364139832,-89.1623702622209464,-91.1926733016046143
8064000,-44.4388566414131674,-70.1075615311294627,-52.6475687055153472
8128000,-86.9391411724620866,-65.2464000271509832,-85.5208635134494415
8192000,-96.7410829625482194,-74.3479791956530107,-77.8781736494338190
8256000,-27.7975746790004621,-44.5389220432686628,-32.5742234852365797
8320000,-2.3456405564302472,3.2897899291778927,-22.2144971769779467
8384000,-31.8891462428812460,-12.3940561897617805,-18.0128339530626747
8448000,-28.6150595034640993,-29.0724342691228017,-48.6473724073113942
8512000,-34.6352453317259616,-38.0783010144468363,-35.9388831110441487
8576000,33.8099022603749972,28.4797143128743429,11.2789839517117141
8640000,15.7000270335254228,-5.1025348616953394,20.7066223440184061
8704000,40.2566358549964036,42.9344705777490390,35.6646483474112586
8768000,73.3579564529167953,71.9440707985006185,48.2190133401373160
8832000,89.8338139068083592,74.9653276196430767,98.6642977104267800
8896000,73.0342077273260060,54.6283692172180650,76.9887269073145433
8960000,84.5578124922348877,62.6437325867089072,64.5862964877898236
9024000,76.7889425755751347,62.8640905165142172,81.2187156435970223
9088000,54.7940282725375951,47.9370670317070591,49.0519998293869577
9152000,86.9224678029565041,95.8379663271730209,115.3172346742763210
9216000,104.9564923703287320,100.2250246017426889,118.7457540109342915
9280000,101.5591897364657825,100.9042982499854588,117.7230098779902363
9344000,130.6708218658574481,125.7984552056216074,143.0629408050109816
9408000,140.8736919520229947,161.7353881958134991,142.1617129648819287
9472000,162.3699977749645029,182.2902632324612284,164.3399443153720370
9536000,188.6119980554475433,177.4843667064018859,168.4050768506869815
9600000,186.2120889550070899,210.8854351306648880,212.9420754838336620
9664000,160.1685265822645192,162.8295964069524473,178.6529274798616314
9728000,197.6593926556204508,177.0565555743791890,174.1136763017382521
9792000,201.1160505725451912,216.9054411444770381,225.0288504121128312
9856000,231.4343008931364807,214.7413057415103594,210.7163132992110093
9920000,225.1714024568684920,226.3700064125557958,225.2376050223447805
9984000,256.7052968249219589,233.6555194109574813,229.0227358625013494
10048000,233.6524075288583333,233.5029010414102402,231.8859164868729863
10112000,236.4773920945520445,230.9442346561847330,208.9211646459784788
10176000,277.7991961779322878,257.7026966842953470,270.1924011026156904
10240000,273.1094334928642979,244.1506126836933106,253.6012469158728493
10304000,286.5841991344291841,285.4995793076750488,290.8414999133700576
10368000,269.8993555980489418,295.5462041456754605,272.5344164655773511
10432000,305.4545763683653377,283.4031017223891808,297.9116325974675306
10496000,321.5425645801213363,323.1545556813745179,297.0739233433309892
10560000,301.3031586891175948,309.2417993889816330,306.7388317394114665
10624000,323.2803713231046459,340.3049853578252737,324.1211109855804011
10688000,318.8574591665553157,317.2420225195928083,325.1029226703005293
10752000,338.6898052313014205,352.8743252620844828,359.7460960447523917
10816000,345.1441334670161041,341.3138230536259243,364.9134192126598464
10880000,355.0151932994668300,361.9881359846636997,376.8024543500609411
10944000,366.0674008108551334,369.3019386045674537,388.1215500604322415
11008000,371.6780584340001496,374.4631681900296485,388.9483628331884688
11072000,396.3853259835281619,395.3911649298185580,398.2341072140096685
11136000,387.9517372844914576,402.6695282712796597,407.2453617689002954
11200000,395.0451350933089429,370.2590855312428744,389.7508554613257274
11264000,371.0143089115909447,390.2429245232651169,374.9158561704309705
11328000,375.4759755410030948,395.3196915361443189,372.8297437901506441
11392000,410.1978736503258460,383.9433471585959410,403.1246083906298736
11456000,404.4891798637805209,383.1436625690826645,381.6358034468447045
11520000,395.6175951402967712,374.6590299072403241,396.7908474829143302
11584000,400.7823982201805961,407.2899599110598388,379.9309342970257717
11648000,410.5403266388381098,404.0268159188013328,413.4639346182508461
11712000,371.0344556698234442,374.3768603868712148,393.2937637348622957
11776000,402.5747695656204428,405.3272585117953781,401.2201328372945000
11840000,397.1595809391313310,418.1371127578993878,420.7060882975370646
11904000,399.3196797015230572,396.9553442252713467,396.7489304151815759
11968000,431.0040853449254428,430.8373301081636555,427.6803808966957945
12032000,402.0172854416026667,403.2142446571984351,403.0427622621543833
12096000,405.9724445021986980,400.7908888267259044,418.3278913321263985
12160000,422.1769745168255668,418.0898043912146136,419.6808914615768913
12224000,432.3469165422264382,415.1972449510436718,432.9529401577698309
12288000,436.8538344587811366,417.1864346950688969,442.2784164933930811
12352000,437.7049481670813975,419.6921779945298567,414.4745663593179756
12416000,433.8042928973038670,437.6176853668022204,418.4158180176493715
12480000,423.7926718565291822,424.4401747059923764,442.4739377131516562
12544000,453.4573093206070666,437.6788445177080575,452.2590213921845361
12608000,440.1058449722548289,464.8546833350300744,442.9306989068030589
12672000,442.2078852235242152,444.9962627966453965,444.9550111303550466
12736000,435.0146523221961843,452.3153395651494293,451.1172970199893939
12800000,455.9832332960022541,442.4916595810435638,457.5964818126520299
12864000,462.5616616288509135,460.1080716291221506,435.0477286593513782
12928000,458.5531819663492570,458.2152287965024584,459.9242739267018010
12992000,440.3174258590463523,440.3661377501995844,463.4245732782169398
13056000,452.0716345450151721,445.9855420533874621,425.5693160332994012
13120000,434.7568794025963257,430.7827943250005092,439.3875076331283935
13184000,453.5522148683559180,472.4510630089762344,449.9259384726290136
13248000,441.8476017498389865,436.1847899597856895,444.0234322158572695
13312000,447.5577722393545059,467.5679598549742195,463.5285873657899742
13376000,471.3943484873787497,454.0841194741022377,469.9022212037366444
13440000,458.5049225160879018,483.8854407749707320,476.0534154656081114
13504000,470.9433272449522292,467.0120493179784376,471.4412723526535842
13568000,469.7908798896218627,476.0842395534429556,470.5210343965279662
13632000,477.3716911515458605,469.2859297671420791,475.9854118439984632
13696000,475.1018279975801306,454.2294624894988146,478.2733726693792846
13760000,463.7164792658155648,457.6010825850565311,479.7126148663488152
13824000,478.3095120095488824,461.8079998406161621,462.8162318372105801
13888000,470.3578290943089542,474.7738413850829033,490.4153473700960149
13952000,491.3365789591030079,472.8246525787391192,466.8407243007571310
14016000,471.1881147508860863,494.6815137219524559,476.6175435433157759
14080000,482.7374691319637918,463.8804906444005951,482.1781382835545173
14144000,490.3408952997747861,489.6392377984972200,477.3213597832253186
14208000,470.3394801890605663,465.8713662304260765,491.4952868138731219
14272000,463.4290376919562959,481.8874415142851717,480.0764406095996719
14336000,490.1055445088453553,483.5218226292615782,484.7341974613833600
14400000,473.8877474232324971,475.2255781776764252,471.9196841459757934
14464000,476.7583165380871719,483.2371946134193195,480.6760805874076254
14528000,496.3364271493949786,489.6491811955692697,495.9001193197352109
14592000,485.7820397661574816,470.4040486561730177,488.4215929899892785
14656000,496.2333623258803641,470.0720091981300470,473.0335353608638798
14720000,479.0806807495874295,500.8472663047097626,498.3717834372094444
14784000,506.2358348427426336,486.7435520328811549,490.1217042990696768
14848000,490.8206970309677217,508.8502451668086337,508.2965050054562539
14912000,509.4232072370683113,512.4156135496286879,496.9386764660378049
14976000,510.7638719819720450,509.2434460244671186,493.0178942116008898
15040000,494.3109531791908466,497.7341909682916707,519.4219724053126583
15104000,493.4061868211059050,515.6078600285388802,513.8259629100415395
15168000,478.1012180035119741,475.7382543413381200,479.0200382635304095
15232000,519.4834872376022759,519.9492761367730509,519.9130730336833039
15296000,504.7690790113213097,504.4372916461932164,526.3100715198279431
15360000,493.3779357394480485,491.8143598181445100,495.2992562472338136
15424000,492.6585278693231658,505.2482906898479200,487.2157427622450427
15488000,520.5320792540846924,497.4613801273657145,519.6154686210372802
15552000,513.1451258724384843,512.2085726832597175,497.7553800963988806
15616000,515.5450593315874812,513.3193238233001239,496.2723560371031795
15680000,492.2614357885980780,487.9004992624534793,486.7928574770465389
15744000,498.3809068847617141,487.8230463901420535,482.3250003236920520
15808000,483.0109197046903091,490.7239326404000508,507.9083848958114231
15872000,497.9260234090501740,518.1990413324444944,500.9770322182479276
15936000,501.5492622429784433,505.1218443054644354,502.2402081401156693
16000000,496.3679684211040808,490.3423967308442570,510.9416145052711613
16064000,495.7858625767783565,501.8084688246322003,518.6830482532260476
16128000,511.9129583494524809,510.6190368024972486,512.3367948482953125
16192000,507.0704184046285832,498.8752322658971821,520.2584792674855407
16256000,494.6777229469331019,509.5326877532007757,490.0435965641721054
16320000,506.6387488457866652,502.6326460171043777,501.1216296425886298
16384000,516.3986850713708918,500.1233870240655506,513.9579489961507761
16448000,521.2068684571650010,499.4941575331471313,517.3938528251911748
16512000,524.6627926964835069,504.6891157372530188,503.4470075973698044
16576000,532.3064040865835977,533.5505846658999189,536.9577335045771633
16640000,527.5936445438176179,521.7704475456038153,521.7821454439049376
16704000,510.5346058659811206,533.8464735698026971,513.2908443838927042
16768000,513.2492739713318315,534.4352957337808903,537.1222208756655618
16832000,527.1844389477195136,508.4834943241822316,504.2189320506908530
16896000,507.9803351992798639,502.1429372836207676,503.5579574145864967
16960000,528.7513592113853065,517.0264909998246594,514.0825978927709912
17024000,528.3482328954203240,525.2868118156740138,509.7030173702871707
17088000,508.8911017331620315,514.7900229627337012,529.6349271645362933
17152000,535.0058406290971789,541.1299072652682298,535.4720313304532056
17216000,512.3226080107617690,538.1843547938805159,516.9856223342821977
17280000,531.4144535537669753,533.7810451903534386,519.4159028510806593
17344000,518.2895211223135448,518.9905302359589996,517.7978736653394662
17408000,539.8983601327169026,543.3213053920511584,540.3060058439749582
17472000,521.6905759723771325,522.5861604092032167,525.2756416517290745
17536000,517.3708150778301160,536.9555342135111005,509.0102236365119097
17600000,509.9011289668550830,513.7287540650744404,509.4637694930619887
17664000,544.7699717441217899,546.6536979140804533,540.7478579752257701
17728000,548.2124696147437817,531.0616998858454281,528.6592236376719711
17792000,530.5009066736575960,525.3971684583798378,527.1016420082138438
17856000,530.1408964087038385,545.2893946614374272,529.8567323304214369
17920000,527.2583006331101387,553.4622920831375268,530.9292932066539379
17984000,520.9932078111779674,526.3830152701507359,539.9281760422625212
18048000,513.3513226511125822,519.4910001612007591,538.4164395426743113
18112000,533.0298843994610252,539.7648187936194972,534.8637238074109064
18176000,523.7317193594020637,520.6736012264118472,539.6574430925046499
18240000,543.0892913846394094,544.5288735617290286,542.7506604725349462
18304000,553.4720233045416080,552.7077182651145222,557.7384464777369431
18368000,555.1648167270536760,556.3292946210194714,527.3913382931523302
18432000,541.4386943503960765,545.3744421614659359,540.7036656835377926
18496000,516.4752184027920521,534.2337497355133564,534.2998494593585974
18560000,535.8517061494153495,516.1392299955463159,538.3799042569556832
18624000,519.1717539500939438,532.6542534936247648,537.5564173540036563
18688000,533.6954374677384294,519.3159528708611106,537.1081977985544427
18752000,519.4015832051854886,535.9213231121487979,531.5756379570605077
18816000,532.5929827918776027,535.4991330811108128,512.1996023662820789
18880000,538.7782695018393042,533.1318519389528774,537.3490508612721896
18944000,519.7204789167305989,518.5072845370702908,525.9549435750138855
19008000,548.4100682933790267,543.7799575892636312,520.4768716820854024
19072000,508.6248895114688366,531.3739473285751274,528.2900860250495043
19136000,548.1270815431848860,518.9893527020508373,544.7081095730069364
19200000,527.2411646626474067,525.9137405342702323,549.9501113660829787
19264000,505.5991694693512386,530.9199334760468219,505.4181549699130755
19328000,528.6910541910079928,524.2881940723358412,510.6403729609467064
19392000,512.5215639394571099,516.0985243191350946,532.5902129601965953
19456000,552.4002322472090327,531.9371585762194172,533.8664612640137648
19520000,539.3680762807281326,515.1348867898293520,519.6171926943757171
19584000,523.0662514928864084,524.0429414886897348,521.8248402391693617
19648000,543.7479841718756006,525.2382648872898017,542.4594005309055547
19712000,552.4473979345077623,532.8393591862162566,525.8607545892791677
19776000,548.9093566814956375,549.1023673573208725,527.6765080389180866
19840000,543.4683284820007430,525.4227100251632692,523.2103593496749454
19904000,539.7245503424448998,545.7840302993787418,519.1523368586903189
19968000,527.5238632018026692,548.5695412199445400,523.1353478124128742
20032000,520.9544620288992292,526.1522731827161579,520.9207404846240479
